"stockcode","tradingdate","openprice","closeprice","highestprice","lowestprice","totalvol"
"VPB","2020-04-08","6200.91945956560000000000000","6168.28304135736000000000000","6249.87408687796000000000000","6070.37378673264000000000000","3738500"
"VPB","2020-04-09","6168.28304135736000000000000","6135.64662314912000000000000","6298.82871419032000000000000","6119.32841404500000000000000","5977360"
"VPB","2020-04-10","6070.37378673264000000000000","6086.69199583676000000000000","6135.64662314912000000000000","5939.82811389968000000000000","3400010"
"VPB","2020-04-13","6217.23766866972000000000000","6510.96543254388000000000000","6510.96543254388000000000000","6200.91945956560000000000000","4611900"
"VPB","2020-04-14","6886.28424193864000000000000","6951.55707835512000000000000","6951.55707835512000000000000","6592.55647806448000000000000","8107960"
"VPB","2020-04-15","7098.42096029220000000000000","7098.42096029220000000000000","7375.83051506224000000000000","7016.82991477160000000000000","4994760"
"VPB","2020-04-16","6869.96603283452000000000000","7098.42096029220000000000000","7098.42096029220000000000000","6853.64782373040000000000000","3778190"
"VPB","2020-04-17","7180.01200581280000000000000","7000.51170566748000000000000","7245.28484222928000000000000","6902.60245104276000000000000","5009510"
"VPB","2020-04-20","7082.10275118808000000000000","6853.64782373040000000000000","7082.10275118808000000000000","6788.37498731392000000000000","3363240"
"VPB","2020-04-21","6690.46573268920000000000000","6380.41975971092000000000000","6821.01140552216000000000000","6380.41975971092000000000000","5653730"
"VPB","2020-04-22","6200.91945956560000000000000","6592.55647806448000000000000","6804.69319641804000000000000","6200.91945956560000000000000","5779550"
"VPB","2020-04-23","6755.73856910568000000000000","6494.64722343976000000000000","6755.73856910568000000000000","6494.64722343976000000000000","3739790"
"VPB","2020-04-24","6494.64722343976000000000000","6690.46573268920000000000000","6690.46573268920000000000000","6380.41975971092000000000000","3362450"
"VPB","2020-04-27","7147.37558760456000000000000","6853.64782373040000000000000","7147.37558760456000000000000","6837.32961462628000000000000","8928000"
"VPB","2020-04-28","6821.01140552216000000000000","6853.64782373040000000000000","6984.19349656336000000000000","6690.46573268920000000000000","2453910"
"VPB","2020-04-29","6690.46573268920000000000000","6690.46573268920000000000000","6886.28424193864000000000000","6690.46573268920000000000000","4670320"
"VPB","2020-05-04","6380.41975971092000000000000","6543.60185075212000000000000","6657.82931448096000000000000","6364.10155060680000000000000","3624730"
"VPB","2020-05-05","6608.87468716860000000000000","6641.51110537684000000000000","6674.14752358508000000000000","6527.28364164800000000000000","2323990"
"VPB","2020-05-06","6641.51110537684000000000000","6804.69319641804000000000000","6804.69319641804000000000000","6625.19289627272000000000000","2650480"
"VPB","2020-05-07","6788.37498731392000000000000","6984.19349656336000000000000","6984.19349656336000000000000","6788.37498731392000000000000","3376550"
"VPB","2020-05-08","7016.82991477160000000000000","7441.10335147872000000000000","7457.42156058284000000000000","7016.82991477160000000000000","14723540"
"VPB","2020-05-11","7865.37678818584000000000000","7865.37678818584000000000000","7881.69499728996000000000000","7571.64902431168000000000000","8508370"
"VPB","2020-05-12","7898.01320639408000000000000","7849.05857908172000000000000","7898.01320639408000000000000","7620.60365162404000000000000","6834010"
"VPB","2020-05-13","7734.83111535288000000000000","7800.10395176936000000000000","7898.01320639408000000000000","7522.69439699932000000000000","7305760"
"VPB","2020-05-14","7734.83111535288000000000000","7718.51290624876000000000000","7800.10395176936000000000000","7620.60365162404000000000000","5055950"
"VPB","2020-05-15","7751.14932445700000000000000","7783.78574266524000000000000","7816.42216087348000000000000","7653.24006983228000000000000","5062250"
"VPB","2020-05-18","7767.46753356112000000000000","8191.74097026824000000000000","8191.74097026824000000000000","7718.51290624876000000000000","11745840"
"VPB","2020-05-19","8485.46873414240000000000000","8159.10455206000000000000000","8485.46873414240000000000000","8142.78634295588000000000000","7262590"
"VPB","2020-05-20","7995.92246101880000000000000","8028.55887922704000000000000","8126.46813385176000000000000","7979.60425191468000000000000","4798130"
"VPB","2020-05-21","7995.92246101880000000000000","8061.19529743528000000000000","8077.51350653940000000000000","7881.69499728996000000000000","6693720"
"VPB","2020-05-22","8061.19529743528000000000000","7881.69499728996000000000000","8077.51350653940000000000000","7865.37678818584000000000000","4840870"
"VPB","2020-05-25","7832.74036997760000000000000","7832.74036997760000000000000","7914.33141549820000000000000","7702.19469714464000000000000","5174030"
"VPB","2020-05-26","7930.64962460232000000000000","7881.69499728996000000000000","8077.51350653940000000000000","7849.05857908172000000000000","5056700"
"VPB","2020-05-27","7930.64962460232000000000000","7506.37618789520000000000000","7979.60425191468000000000000","7506.37618789520000000000000","7919070"
"VPB","2020-05-28","7539.01260610344000000000000","7539.01260610344000000000000","7669.55827893640000000000000","7424.78514237460000000000000","6455000"
"VPB","2020-05-29","7539.01260610344000000000000","7620.60365162404000000000000","7636.92186072816000000000000","7490.05797879108000000000000","3696450"
"VPB","2020-06-01","7751.14932445700000000000000","8012.24067012292000000000000","8012.24067012292000000000000","7636.92186072816000000000000","8948760"
"VPB","2020-06-02","8110.14992474764000000000000","7865.37678818584000000000000","8110.14992474764000000000000","7816.42216087348000000000000","5977010"
"VPB","2020-06-03","7881.69499728996000000000000","7930.64962460232000000000000","7963.28604281056000000000000","7816.42216087348000000000000","3922100"
"VPB","2020-06-04","7995.92246101880000000000000","7832.74036997760000000000000","8028.55887922704000000000000","7816.42216087348000000000000","5967540"
"VPB","2020-06-05","7800.10395176936000000000000","7995.92246101880000000000000","7995.92246101880000000000000","7767.46753356112000000000000","5507250"
"VPB","2020-06-08","8110.14992474764000000000000","7979.60425191468000000000000","8159.10455206000000000000000","7963.28604281056000000000000","8059810"
"VPB","2020-06-09","7979.60425191468000000000000","7865.37678818584000000000000","7979.60425191468000000000000","7832.74036997760000000000000","4906760"
"VPB","2020-06-10","7832.74036997760000000000000","7881.69499728996000000000000","7995.92246101880000000000000","7669.55827893640000000000000","5601590"
"VPB","2020-06-11","7930.64962460232000000000000","7539.01260610344000000000000","7930.64962460232000000000000","7539.01260610344000000000000","7897200"
"VPB","2020-06-12","7212.64842402104000000000000","7539.01260610344000000000000","7604.28544251992000000000000","7212.64842402104000000000000","6053520"
"VPB","2020-06-15","7539.01260610344000000000000","7049.46633297984000000000000","7539.01260610344000000000000","7049.46633297984000000000000","5816080"
"VPB","2020-06-16","7277.92126043752000000000000","7245.28484222928000000000000","7343.19409685400000000000000","7147.37558760456000000000000","3095910"
"VPB","2020-06-17","7277.92126043752000000000000","7294.23946954164000000000000","7359.51230595812000000000000","7180.01200581280000000000000","2786240"
"VPB","2020-06-18","7245.28484222928000000000000","7277.92126043752000000000000","7359.51230595812000000000000","7212.64842402104000000000000","1526680"
"VPB","2020-06-19","7310.55767864576000000000000","7441.10335147872000000000000","7457.42156058284000000000000","7294.23946954164000000000000","2450770"
"VPB","2020-06-22","7506.37618789520000000000000","7408.46693327048000000000000","7506.37618789520000000000000","7343.19409685400000000000000","2070530"
"VPB","2020-06-23","7408.46693327048000000000000","7424.78514237460000000000000","7457.42156058284000000000000","7310.55767864576000000000000","2034230"
"VPB","2020-06-24","7408.46693327048000000000000","7277.92126043752000000000000","7441.10335147872000000000000","7245.28484222928000000000000","2522610"
"VPB","2020-06-25","7114.73916939632000000000000","7180.01200581280000000000000","7277.92126043752000000000000","7114.73916939632000000000000","2302810"
"VPB","2020-06-26","7294.23946954164000000000000","7180.01200581280000000000000","7310.55767864576000000000000","7114.73916939632000000000000","1451880"
"VPB","2020-06-29","7082.10275118808000000000000","6853.64782373040000000000000","7082.10275118808000000000000","6804.69319641804000000000000","4380250"
"VPB","2020-06-30","6984.19349656336000000000000","6674.14752358508000000000000","6984.19349656336000000000000","6608.87468716860000000000000","2998040"
"VPB","2020-07-01","6772.05677820980000000000000","7049.46633297984000000000000","7049.46633297984000000000000","6625.19289627272000000000000","2251530"
"VPB","2020-07-02","7016.82991477160000000000000","7000.51170566748000000000000","7082.10275118808000000000000","6918.92066014688000000000000","1662300"
"VPB","2020-07-03","6935.23886925100000000000000","6951.55707835512000000000000","7016.82991477160000000000000","6935.23886925100000000000000","938470"
"VPB","2020-07-06","6984.19349656336000000000000","7180.01200581280000000000000","7212.64842402104000000000000","6951.55707835512000000000000","2037820"
"VPB","2020-07-07","7212.64842402104000000000000","7082.10275118808000000000000","7277.92126043752000000000000","7065.78454208396000000000000","2029580"
"VPB","2020-07-08","7082.10275118808000000000000","7147.37558760456000000000000","7163.69379670868000000000000","7016.82991477160000000000000","1670440"
"VPB","2020-07-09","7196.33021491692000000000000","7457.42156058284000000000000","7490.05797879108000000000000","7196.33021491692000000000000","4798980"
"VPB","2020-07-10","7408.46693327048000000000000","7392.14872416636000000000000","7522.69439699932000000000000","7359.51230595812000000000000","2240110"
"VPB","2020-07-13","7473.73976968696000000000000","7294.23946954164000000000000","7490.05797879108000000000000","7245.28484222928000000000000","2564770"
"VPB","2020-07-14","7196.33021491692000000000000","7245.28484222928000000000000","7310.55767864576000000000000","7147.37558760456000000000000","3437110"
"VPB","2020-07-15","7359.51230595812000000000000","7343.19409685400000000000000","7441.10335147872000000000000","7343.19409685400000000000000","2201940"
"VPB","2020-07-16","7343.19409685400000000000000","7375.83051506224000000000000","7375.83051506224000000000000","7310.55767864576000000000000","1943770"
"VPB","2020-07-17","7343.19409685400000000000000","7522.69439699932000000000000","7571.64902431168000000000000","7326.87588774988000000000000","5084760"
"VPB","2020-07-20","7571.64902431168000000000000","7408.46693327048000000000000","7604.28544251992000000000000","7408.46693327048000000000000","2940660"
"VPB","2020-07-21","7408.46693327048000000000000","7424.78514237460000000000000","7457.42156058284000000000000","7343.19409685400000000000000","1824020"
"VPB","2020-07-22","7441.10335147872000000000000","7326.87588774988000000000000","7473.73976968696000000000000","7294.23946954164000000000000","2218260"
"VPB","2020-07-23","7310.55767864576000000000000","7343.19409685400000000000000","7343.19409685400000000000000","7212.64842402104000000000000","2381770"
"VPB","2020-07-24","7294.23946954164000000000000","6918.92066014688000000000000","7310.55767864576000000000000","6837.32961462628000000000000","6808310"
"VPB","2020-07-27","6527.28364164800000000000000","6445.69259612740000000000000","6837.32961462628000000000000","6445.69259612740000000000000","6466340"
"VPB","2020-07-28","6592.55647806448000000000000","6755.73856910568000000000000","6755.73856910568000000000000","6445.69259612740000000000000","4735520"
"VPB","2020-07-29","6543.60185075212000000000000","6510.96543254388000000000000","6608.87468716860000000000000","6331.46513239856000000000000","3449970"
"VPB","2020-07-30","6592.55647806448000000000000","6625.19289627272000000000000","6755.73856910568000000000000","6527.28364164800000000000000","2303200"
"VPB","2020-07-31","6494.64722343976000000000000","6592.55647806448000000000000","6674.14752358508000000000000","6429.37438702328000000000000","2482510"
"VPB","2020-08-03","6592.55647806448000000000000","6837.32961462628000000000000","6837.32961462628000000000000","6559.92005985624000000000000","2830540"
"VPB","2020-08-04","6918.92066014688000000000000","6886.28424193864000000000000","7049.46633297984000000000000","6837.32961462628000000000000","3447430"
"VPB","2020-08-05","6886.28424193864000000000000","7016.82991477160000000000000","7016.82991477160000000000000","6821.01140552216000000000000","3364040"
"VPB","2020-08-06","7049.46633297984000000000000","6967.87528745924000000000000","7082.10275118808000000000000","6918.92066014688000000000000","3045480"
"VPB","2020-08-07","7000.51170566748000000000000","6935.23886925100000000000000","7016.82991477160000000000000","6902.60245104276000000000000","2371520"
"VPB","2020-08-10","7016.82991477160000000000000","6967.87528745924000000000000","7082.10275118808000000000000","6967.87528745924000000000000","3389710"
"VPB","2020-08-11","7033.14812387572000000000000","7000.51170566748000000000000","7049.46633297984000000000000","6951.55707835512000000000000","2037520"
"VPB","2020-08-12","7049.46633297984000000000000","7082.10275118808000000000000","7098.42096029220000000000000","7000.51170566748000000000000","3717070"
"VPB","2020-08-13","7114.73916939632000000000000","7098.42096029220000000000000","7163.69379670868000000000000","7082.10275118808000000000000","2332480"
"VPB","2020-08-14","7098.42096029220000000000000","6984.19349656336000000000000","7147.37558760456000000000000","6951.55707835512000000000000","3519020"
"VPB","2020-08-17","6918.92066014688000000000000","6951.55707835512000000000000","7016.82991477160000000000000","6869.96603283452000000000000","2622220"
"VPB","2020-08-18","6984.19349656336000000000000","6951.55707835512000000000000","7033.14812387572000000000000","6951.55707835512000000000000","1946050"
"VPB","2020-08-19","6951.55707835512000000000000","6984.19349656336000000000000","7033.14812387572000000000000","6951.55707835512000000000000","1674410"
"VPB","2020-08-20","6984.19349656336000000000000","6967.87528745924000000000000","7065.78454208396000000000000","6951.55707835512000000000000","3565530"
"VPB","2020-08-21","7033.14812387572000000000000","7147.37558760456000000000000","7163.69379670868000000000000","6984.19349656336000000000000","6115290"
"VPB","2020-08-24","7294.23946954164000000000000","7571.64902431168000000000000","7571.64902431168000000000000","7277.92126043752000000000000","7218650"
"VPB","2020-08-25","7604.28544251992000000000000","7506.37618789520000000000000","7685.87648804052000000000000","7457.42156058284000000000000","6281220"
"VPB","2020-08-26","7457.42156058284000000000000","7473.73976968696000000000000","7571.64902431168000000000000","7441.10335147872000000000000","4447250"
"VPB","2020-08-27","7473.73976968696000000000000","7539.01260610344000000000000","7555.33081520756000000000000","7441.10335147872000000000000","3895810"
"VPB","2020-08-28","7604.28544251992000000000000","7702.19469714464000000000000","7816.42216087348000000000000","7539.01260610344000000000000","7066080"
"VPB","2020-08-31","7767.46753356112000000000000","7620.60365162404000000000000","7816.42216087348000000000000","7587.96723341580000000000000","3366690"
"VPB","2020-09-01","7604.28544251992000000000000","7636.92186072816000000000000","7669.55827893640000000000000","7441.10335147872000000000000","5219730"
"VPB","2020-09-03","7718.51290624876000000000000","7734.83111535288000000000000","7800.10395176936000000000000","7620.60365162404000000000000","4243550"
"VPB","2020-09-04","7571.64902431168000000000000","7653.24006983228000000000000","7734.83111535288000000000000","7555.33081520756000000000000","4108490"
"VPB","2020-09-07","7718.51290624876000000000000","7343.19409685400000000000000","7718.51290624876000000000000","7343.19409685400000000000000","5894450"
"VPB","2020-09-08","7375.83051506224000000000000","7473.73976968696000000000000","7506.37618789520000000000000","7343.19409685400000000000000","4753470"
"VPB","2020-09-09","7343.19409685400000000000000","7457.42156058284000000000000","7506.37618789520000000000000","7326.87588774988000000000000","4942330"
"VPB","2020-09-10","7490.05797879108000000000000","7441.10335147872000000000000","7522.69439699932000000000000","7441.10335147872000000000000","3480600"
"VPB","2020-09-11","7408.46693327048000000000000","7457.42156058284000000000000","7490.05797879108000000000000","7375.83051506224000000000000","2477680"
"VPB","2020-09-14","7473.73976968696000000000000","7571.64902431168000000000000","7636.92186072816000000000000","7473.73976968696000000000000","3269680"
"VPB","2020-09-15","7571.64902431168000000000000","7522.69439699932000000000000","7587.96723341580000000000000","7506.37618789520000000000000","4132960"
"VPB","2020-09-16","7506.37618789520000000000000","7506.37618789520000000000000","7539.01260610344000000000000","7473.73976968696000000000000","2661850"
"VPB","2020-09-17","7490.05797879108000000000000","7457.42156058284000000000000","7604.28544251992000000000000","7457.42156058284000000000000","3498770"
"VPB","2020-09-18","7473.73976968696000000000000","7587.96723341580000000000000","7587.96723341580000000000000","7473.73976968696000000000000","3514770"
"VPB","2020-09-21","7669.55827893640000000000000","7620.60365162404000000000000","7702.19469714464000000000000","7587.96723341580000000000000","4397490"
"VPB","2020-09-22","7539.01260610344000000000000","7636.92186072816000000000000","7669.55827893640000000000000","7539.01260610344000000000000","3202400"
"VPB","2020-09-23","7653.24006983228000000000000","7767.46753356112000000000000","7800.10395176936000000000000","7620.60365162404000000000000","8698840"
"VPB","2020-09-24","7702.19469714464000000000000","7653.24006983228000000000000","7767.46753356112000000000000","7620.60365162404000000000000","4039760"
"VPB","2020-09-25","7669.55827893640000000000000","7604.28544251992000000000000","7669.55827893640000000000000","7555.33081520756000000000000","3183400"
"VPB","2020-09-28","7604.28544251992000000000000","7767.46753356112000000000000","7800.10395176936000000000000","7604.28544251992000000000000","8487830"
"VPB","2020-09-29","7832.74036997760000000000000","7751.14932445700000000000000","7995.92246101880000000000000","7734.83111535288000000000000","11580400"
"VPB","2020-09-30","7734.83111535288000000000000","7751.14932445700000000000000","7767.46753356112000000000000","7653.24006983228000000000000","5209330"
"VPB","2020-10-01","7800.10395176936000000000000","7865.37678818584000000000000","7930.64962460232000000000000","7751.14932445700000000000000","5282040"
"VPB","2020-10-02","7881.69499728996000000000000","7718.51290624876000000000000","7898.01320639408000000000000","7587.96723341580000000000000","7817380"
"VPB","2020-10-05","7865.37678818584000000000000","7898.01320639408000000000000","7946.96783370644000000000000","7800.10395176936000000000000","7056130"
"VPB","2020-10-06","7946.96783370644000000000000","7881.69499728996000000000000","7963.28604281056000000000000","7816.42216087348000000000000","6138720"
"VPB","2020-10-07","7881.69499728996000000000000","7751.14932445700000000000000","7898.01320639408000000000000","7751.14932445700000000000000","6265650"
"VPB","2020-10-08","7751.14932445700000000000000","7653.24006983228000000000000","7800.10395176936000000000000","7571.64902431168000000000000","7614850"
"VPB","2020-10-09","7653.24006983228000000000000","7636.92186072816000000000000","7702.19469714464000000000000","7571.64902431168000000000000","3496030"
"VPB","2020-10-12","7734.83111535288000000000000","7636.92186072816000000000000","7783.78574266524000000000000","7571.64902431168000000000000","3568850"
"VPB","2020-10-13","7636.92186072816000000000000","7636.92186072816000000000000","7685.87648804052000000000000","7587.96723341580000000000000","2640580"
"VPB","2020-10-14","7669.55827893640000000000000","7832.74036997760000000000000","7881.69499728996000000000000","7636.92186072816000000000000","10165900"
"VPB","2020-10-15","7881.69499728996000000000000","7849.05857908172000000000000","7898.01320639408000000000000","7767.46753356112000000000000","8354960"
"VPB","2020-10-16","7849.05857908172000000000000","8028.55887922704000000000000","8175.42276116412000000000000","7800.10395176936000000000000","11567220"
"VPB","2020-10-19","8093.83171564352000000000000","7979.60425191468000000000000","8110.14992474764000000000000","7946.96783370644000000000000","7119110"
"VPB","2020-10-20","7898.01320639408000000000000","8093.83171564352000000000000","8142.78634295588000000000000","7865.37678818584000000000000","12978810"
"VPB","2020-10-21","8159.10455206000000000000000","8191.74097026824000000000000","8583.37798876712000000000000","8077.51350653940000000000000","16059760"
"VPB","2020-10-22","8257.01380668472000000000000","8354.92306130944000000000000","8354.92306130944000000000000","8159.10455206000000000000000","8544500"
"VPB","2020-10-23","8354.92306130944000000000000","8387.55947951768000000000000","8387.55947951768000000000000","8240.69559758060000000000000","7225270"
"VPB","2020-10-26","8387.55947951768000000000000","7930.64962460232000000000000","8485.46873414240000000000000","7930.64962460232000000000000","9920290"
"VPB","2020-10-27","7995.92246101880000000000000","7946.96783370644000000000000","8126.46813385176000000000000","7930.64962460232000000000000","10193930"
"VPB","2020-10-28","7898.01320639408000000000000","7571.64902431168000000000000","7979.60425191468000000000000","7571.64902431168000000000000","9590780"
"VPB","2020-10-29","7571.64902431168000000000000","7604.28544251992000000000000","7734.83111535288000000000000","7506.37618789520000000000000","6042720"
"VPB","2020-10-30","7702.19469714464000000000000","7702.19469714464000000000000","7702.19469714464000000000000","7473.73976968696000000000000","6047360"
"VPB","2020-11-02","7702.19469714464000000000000","7767.46753356112000000000000","7767.46753356112000000000000","7636.92186072816000000000000","2448770"
"VPB","2020-11-03","7767.46753356112000000000000","7816.42216087348000000000000","7865.37678818584000000000000","7751.14932445700000000000000","5180160"
"VPB","2020-11-04","7832.74036997760000000000000","7898.01320639408000000000000","7963.28604281056000000000000","7800.10395176936000000000000","4114660"
"VPB","2020-11-05","7898.01320639408000000000000","7734.83111535288000000000000","7914.33141549820000000000000","7702.19469714464000000000000","4159850"
"VPB","2020-11-06","7734.83111535288000000000000","7669.55827893640000000000000","7767.46753356112000000000000","7604.28544251992000000000000","3498930"
"VPB","2020-11-09","7734.83111535288000000000000","7783.78574266524000000000000","7783.78574266524000000000000","7702.19469714464000000000000","4137770"
"VPB","2020-11-10","7881.69499728996000000000000","7751.14932445700000000000000","7898.01320639408000000000000","7751.14932445700000000000000","5001930"
"VPB","2020-11-11","7751.14932445700000000000000","7751.14932445700000000000000","7783.78574266524000000000000","7653.24006983228000000000000","5356460"
"VPB","2020-11-12","7751.14932445700000000000000","7783.78574266524000000000000","7783.78574266524000000000000","7718.51290624876000000000000","2895350"
"VPB","2020-11-13","7816.42216087348000000000000","7995.92246101880000000000000","7995.92246101880000000000000","7783.78574266524000000000000","7198130"
"VPB","2020-11-16","8028.55887922704000000000000","7881.69499728996000000000000","8126.46813385176000000000000","7832.74036997760000000000000","9138440"
"VPB","2020-11-17","7881.69499728996000000000000","8159.10455206000000000000000","8159.10455206000000000000000","7832.74036997760000000000000","7777280"
"VPB","2020-11-18","8142.78634295588000000000000","8126.46813385176000000000000","8224.37738847648000000000000","8110.14992474764000000000000","7668540"
"VPB","2020-11-19","8175.42276116412000000000000","8322.28664310120000000000000","8354.92306130944000000000000","8126.46813385176000000000000","11858880"
"VPB","2020-11-20","8305.96843399708000000000000","8322.28664310120000000000000","8322.28664310120000000000000","8208.05917937236000000000000","5233610"
"VPB","2020-11-23","8322.28664310120000000000000","8322.28664310120000000000000","8338.60485220532000000000000","7751.14932445700000000000000","6795490"
"VPB","2020-11-24","8322.28664310120000000000000","8371.24127041356000000000000","8485.46873414240000000000000","8240.69559758060000000000000","8744090"
"VPB","2020-11-25","8485.46873414240000000000000","8713.92366160008000000000000","8713.92366160008000000000000","8387.55947951768000000000000","12314880"
"VPB","2020-11-26","8713.92366160008000000000000","8877.10575264128000000000000","8877.10575264128000000000000","8632.33261607948000000000000","7724470"
"VPB","2020-11-27","8860.78754353716000000000000","8811.83291622480000000000000","8893.42396174540000000000000","8713.92366160008000000000000","6241440"
"VPB","2020-11-30","8877.10575264128000000000000","8746.56007980832000000000000","8909.74217084952000000000000","8746.56007980832000000000000","9088440"
"VPB","2020-12-01","8616.01440697536000000000000","9105.56068009896000000000000","9138.19709830720000000000000","8599.69619787124000000000000","10951390"
"VPB","2020-12-02","9072.92426189072000000000000","9040.28784368248000000000000","9138.19709830720000000000000","8942.37858905776000000000000","7549440"
"VPB","2020-12-03","9040.28784368248000000000000","9236.10635293192000000000000","9285.06098024428000000000000","8975.01500726600000000000000","8445590"
"VPB","2020-12-04","9203.46993472368000000000000","9072.92426189072000000000000","9317.69739845252000000000000","9072.92426189072000000000000","7675980"
"VPB","2020-12-07","9170.83351651544000000000000","9170.83351651544000000000000","9252.42456203604000000000000","9105.56068009896000000000000","4444700"
"VPB","2020-12-08","9301.37918934840000000000000","9252.42456203604000000000000","9317.69739845252000000000000","9170.83351651544000000000000","4733470"
"VPB","2020-12-09","9350.33381666076000000000000","9285.06098024428000000000000","9399.28844397312000000000000","9252.42456203604000000000000","5329840"
"VPB","2020-12-10","9301.37918934840000000000000","9138.19709830720000000000000","9317.69739845252000000000000","9138.19709830720000000000000","6090320"
"VPB","2020-12-11","9187.15172561956000000000000","9236.10635293192000000000000","9236.10635293192000000000000","9072.92426189072000000000000","4421030"
"VPB","2020-12-14","9366.65202576488000000000000","9366.65202576488000000000000","9448.24307128548000000000000","9268.74277114016000000000000","5650800"
"VPB","2020-12-15","9431.92486218136000000000000","9170.83351651544000000000000","9448.24307128548000000000000","9154.51530741132000000000000","6064100"
"VPB","2020-12-16","9252.42456203604000000000000","9562.47053501432000000000000","9595.10695322256000000000000","9138.19709830720000000000000","7373790"
"VPB","2020-12-17","9529.83411680608000000000000","9660.37978963904000000000000","9872.51650799260000000000000","9480.87948949372000000000000","9755270"
"VPB","2020-12-18","9856.19829888848000000000000","10329.42636290796000000000000","10329.42636290796000000000000","9790.92546247200000000000000","9700790"
"VPB","2020-12-21","10476.29024484504000000000000","10770.01800871920000000000000","10933.20009976040000000000000","10476.29024484504000000000000","5858030"
"VPB","2020-12-22","10770.01800871920000000000000","10770.01800871920000000000000","10933.20009976040000000000000","10508.92666305328000000000000","5859550"
"VPB","2020-12-23","10770.01800871920000000000000","10443.65382663680000000000000","10770.01800871920000000000000","10117.28964455440000000000000","5132140"
"VPB","2020-12-24","10443.65382663680000000000000","10280.47173559560000000000000","10590.51770857388000000000000","9790.92546247200000000000000","6840970"
"VPB","2020-12-25","10117.28964455440000000000000","10606.83591767800000000000000","10606.83591767800000000000000","10084.65322634616000000000000","6106960"
"VPB","2020-12-28","10770.01800871920000000000000","10541.56308126152000000000000","10770.01800871920000000000000","10443.65382663680000000000000","4538820"
"VPB","2020-12-29","10525.24487215740000000000000","10345.74457201208000000000000","10574.19949946976000000000000","10313.10815380384000000000000","5984160"
"VPB","2020-12-30","10394.69919932444000000000000","10378.38099022032000000000000","10574.19949946976000000000000","10378.38099022032000000000000","5655530"
"VPB","2020-12-31","10378.38099022032000000000000","10606.83591767800000000000000","10721.06338140684000000000000","10378.38099022032000000000000","7292340"
"VPB","2021-01-04","10737.38159051096000000000000","11161.65502721808000000000000","11161.65502721808000000000000","10623.15412678212000000000000","8385500"
"VPB","2021-01-05","11096.38219080160000000000000","11210.60965453044000000000000","11308.51890915516000000000000","11063.74577259336000000000000","5658200"
"VPB","2021-01-06","11422.74637288400000000000000","11226.92786363456000000000000","11422.74637288400000000000000","11161.65502721808000000000000","6159400"
"VPB","2021-01-07","11275.88249094692000000000000","11390.10995467576000000000000","11406.42816377988000000000000","11129.01860900984000000000000","4691100"
"VPB","2021-01-08","11536.97383661284000000000000","11602.24667302932000000000000","11749.11055496640000000000000","11406.42816377988000000000000","4558600"
"VPB","2021-01-11","11749.11055496640000000000000","11488.01920930048000000000000","11749.11055496640000000000000","11439.06458198812000000000000","4430300"
"VPB","2021-01-12","11488.01920930048000000000000","11390.10995467576000000000000","11488.01920930048000000000000","11194.29144542632000000000000","4612500"
"VPB","2021-01-13","11390.10995467576000000000000","11651.20130034168000000000000","11814.38339138288000000000000","11324.83711825928000000000000","5529300"
"VPB","2021-01-14","11749.11055496640000000000000","12010.20190063232000000000000","12173.38399167352000000000000","11585.92846392520000000000000","6531000"
"VPB","2021-01-15","12124.42936436116000000000000","12157.06578256940000000000000","12401.83891913120000000000000","12075.47473704880000000000000","4658200"
"VPB","2021-01-18","12157.06578256940000000000000","11895.97443690348000000000000","12189.70220077764000000000000","11895.97443690348000000000000","5121400"
"VPB","2021-01-19","11781.74697317464000000000000","11063.74577259336000000000000","11830.70160048700000000000000","11063.74577259336000000000000","7415600"
"VPB","2021-01-20","11096.38219080160000000000000","11161.65502721808000000000000","11259.56428184280000000000000","10313.10815380384000000000000","8073200"
"VPB","2021-01-21","11422.74637288400000000000000","11814.38339138288000000000000","11928.61085511172000000000000","11161.65502721808000000000000","6882400"
"VPB","2021-01-22","11847.01980959112000000000000","11912.29264600760000000000000","12010.20190063232000000000000","11667.51950944580000000000000","4065000"
"VPB","2021-01-25","11879.65622779936000000000000","11716.47413675816000000000000","11879.65622779936000000000000","11618.56488213344000000000000","3524100"
"VPB","2021-01-26","11585.92846392520000000000000","11047.42756348924000000000000","11602.24667302932000000000000","10900.56368155216000000000000","6629100"
"VPB","2021-01-27","10770.01800871920000000000000","10394.69919932444000000000000","11259.56428184280000000000000","10313.10815380384000000000000","8073900"
"VPB","2021-01-28","9693.01620784728000000000000","9676.69799874316000000000000","10084.65322634616000000000000","9676.69799874316000000000000","8709000"
"VPB","2021-01-29","9203.46993472368000000000000","9790.92546247200000000000000","10345.74457201208000000000000","9203.46993472368000000000000","7679900"
"VPB","2021-02-01","9856.19829888848000000000000","10117.28964455440000000000000","10329.42636290796000000000000","9790.92546247200000000000000","8096300"
"VPB","2021-02-02","10117.28964455440000000000000","10818.97263603156000000000000","10818.97263603156000000000000","10117.28964455440000000000000","4539500"
"VPB","2021-02-03","11096.38219080160000000000000","11569.61025482108000000000000","11569.61025482108000000000000","10933.20009976040000000000000","7212700"
"VPB","2021-02-04","11585.92846392520000000000000","11944.92906421584000000000000","12140.74757346528000000000000","11585.92846392520000000000000","8271100"
"VPB","2021-02-05","11944.92906421584000000000000","12075.47473704880000000000000","12108.11115525704000000000000","11847.01980959112000000000000","5609800"
