"stockcode","tradingdate","openindex","closeindex","lowestindex","highestindex","totalvol"
"VN30","2018-11-15","871.55","864.98","859.86","874.87","58622972.00"
"VN30","2018-11-16","865.03","869.24","863.89","874.94","42867410.00"
"VN30","2018-11-19","869.24","888.76","869.70","888.76","47052609.00"
"VN30","2018-11-20","886.36","893.09","883.80","893.09","53837970.00"
"VN30","2018-11-21","888.54","897.10","880.83","897.10","43806970.00"
"VN30","2018-11-22","897.28","898.90","896.18","900.77","50216285.00"
"VN30","2018-11-23","898.05","890.62","889.78","899.37","42788364.00"
"VN30","2018-11-26","889.88","895.05","886.76","896.12","43467080.00"
"VN30","2018-11-27","895.07","895.30","893.96","903.78","42004669.00"
"VN30","2018-11-28","894.66","901.40","894.27","901.40","43091210.00"
"VN30","2018-11-29","901.48","897.58","897.58","910.48","45421000.00"
"VN30","2018-11-30","897.48","894.79","890.41","898.69","62994223.00"
"VN30","2018-12-03","896.50","921.72","896.50","921.72","71846750.00"
"VN30","2018-12-04","921.74","927.46","920.20","929.33","57583800.00"
"VN30","2018-12-05","927.39","925.68","915.90","928.90","69805042.00"
"VN30","2018-12-06","925.58","922.86","916.63","928.64","62829990.00"
"VN30","2018-12-07","923.90","929.59","923.90","933.29","57855470.00"
"VN30","2018-12-10","928.96","922.82","921.59","928.96","54246580.00"
"VN30","2018-12-11","922.58","922.34","915.68","925.43","49283943.00"
"VN30","2018-12-12","922.43","927.70","922.41","927.70","53219077.00"
"VN30","2018-12-13","928.21","928.90","927.92","935.33","55019221.00"
"VN30","2018-12-14","928.84","918.79","918.19","928.84","53129358.00"
"VN30","2018-12-17","914.97","901.41","901.33","914.97","112067638.00"
"VN30","2018-12-18","901.31","890.68","881.76","901.31","61467600.00"
"VN30","2018-12-19","890.78","882.79","877.63","891.69","62755143.00"
"VN30","2018-12-20","880.40","877.03","876.15","883.76","49315090.00"
"VN30","2018-12-21","877.02","873.09","866.09","877.02","59505574.00"
"VN30","2018-12-24","873.14","873.64","872.99","879.74","42328500.00"
"VN30","2018-12-25","873.56","865.69","850.33","873.56","76740130.00"
"VN30","2018-12-26","865.69","861.02","860.52","867.88","39607322.00"
"VN30","2018-12-27","861.53","865.45","861.53","872.73","48745468.00"
"VN30","2018-12-28","866.04","854.99","854.99","868.62","45854165.00"
"VN30","2019-01-02","854.99","855.66","852.79","864.64","37199310.00"
"VN30","2019-01-03","855.66","838.79","834.81","856.21","55933762.00"
"VN30","2019-01-04","838.79","840.17","821.83","842.05","41706643.00"
"VN30","2019-01-07","840.17","851.41","843.95","858.69","35905579.00"
"VN30","2019-01-08","851.20","845.43","841.86","852.92","33310330.00"
"VN30","2019-01-09","845.53","855.51","845.25","856.87","39435760.00"
"VN30","2019-01-10","855.39","857.95","852.96","859.93","37730378.00"
"VN30","2019-01-11","857.84","860.30","857.67","862.88","41972436.00"
"VN30","2019-01-14","860.40","859.42","854.71","860.40","39165350.00"
"VN30","2019-01-15","859.42","865.10","856.04","865.26","34649140.00"
"VN30","2019-01-16","865.00","864.29","861.18","868.41","44181600.00"
"VN30","2019-01-17","864.15","853.34","853.34","864.15","34839610.00"
"VN30","2019-01-18","853.34","854.79","853.50","859.95","66665029.00"
"VN30","2019-01-21","855.00","864.10","855.00","865.59","50871092.00"
"VN30","2019-01-22","864.10","859.17","859.09","865.92","37808310.00"
"VN30","2019-01-23","859.26","861.73","856.77","864.83","41091097.00"
"VN30","2019-01-24","861.63","865.52","861.04","866.49","41757820.00"
"VN30","2019-01-25","865.44","867.70","865.44","869.53","37043930.00"
"VN30","2019-01-28","867.60","868.76","865.90","871.56","29712440.00"
"VN30","2019-01-29","868.81","872.03","863.22","872.03","36414871.00"
"VN30","2019-01-30","872.01","869.16","867.92","872.01","40370590.00"
"VN30","2019-01-31","869.38","866.06","863.85","874.09","52263860.00"
"VN30","2019-02-01","866.01","859.81","859.38","868.15","59944352.00"
"VN30","2019-02-11","862.20","878.67","862.20","878.67","52664835.00"
"VN30","2019-02-12","878.69","888.33","878.68","890.16","70593755.00"
"VN30","2019-02-13","888.33","897.42","887.60","897.42","84311386.00"
"VN30","2019-02-14","897.42","900.12","897.30","904.11","67272313.00"
"VN30","2019-02-15","900.14","897.74","895.13","903.11","57365790.00"
"VN30","2019-02-18","899.75","904.93","899.74","904.93","53773163.00"
"VN30","2019-02-19","905.09","907.82","905.09","915.31","85352350.00"
"VN30","2019-02-20","907.82","911.80","906.64","913.51","60723395.00"
"VN30","2019-02-21","912.83","926.09","911.38","926.09","65385120.00"
"VN30","2019-02-22","926.30","930.16","920.78","934.65","68828530.00"
"VN30","2019-02-25","929.57","939.47","929.50","944.01","83138520.00"
"VN30","2019-02-26","939.56","929.51","922.93","941.45","68952310.00"
"VN30","2019-02-27","929.51","930.54","928.59","935.76","60737463.00"
"VN30","2019-02-28","930.37","904.98","904.98","930.81","82018530.00"
"VN30","2019-03-01","904.96","915.32","904.96","915.99","44926648.00"
"VN30","2019-03-04","915.39","928.42","915.39","929.28","62290610.00"
"VN30","2019-03-05","928.25","923.66","922.05","931.23","87176606.00"
"VN30","2019-03-06","923.66","923.58","916.89","926.32","41449805.00"
"VN30","2019-03-07","923.77","922.29","922.29","930.79","57962777.00"
"VN30","2019-03-08","922.16","914.74","913.39","922.16","55057203.00"
"VN30","2019-03-11","915.00","916.24","911.88","918.73","35405600.00"
"VN30","2019-03-12","919.21","929.86","919.21","929.86","72484990.00"
"VN30","2019-03-13","929.86","935.41","929.93","939.17","77984010.00"
"VN30","2019-03-14","935.41","934.42","931.33","937.82","64935945.00"
"VN30","2019-03-15","934.87","927.06","924.45","934.87","94750144.00"
"VN30","2019-03-18","927.16","932.75","926.85","935.16","80417060.00"
"VN30","2019-03-19","933.56","927.56","924.91","935.67","70150176.00"
"VN30","2019-03-20","927.54","924.12","914.77","927.54","161402170.00"
"VN30","2019-03-21","924.22","907.87","907.87","928.32","57538243.00"
"VN30","2019-03-22","907.94","912.27","906.64","914.69","65708152.00"
"VN30","2019-03-25","912.10","893.40","889.17","912.10","69541043.00"
"VN30","2019-03-26","893.78","894.58","892.47","901.81","46963410.00"
"VN30","2019-03-27","895.71","901.76","895.71","903.35","46173460.00"
"VN30","2019-03-28","901.51","901.65","898.17","903.88","58431107.00"
"VN30","2019-03-29","901.65","900.13","900.13","906.84","63637613.00"
"VN30","2019-04-01","900.17","905.87","900.17","905.94","65164654.00"
"VN30","2019-04-02","907.18","903.59","902.43","912.94","81305939.00"
"VN30","2019-04-03","903.59","901.50","897.47","903.05","102306421.00"
"VN30","2019-04-04","901.50","904.33","900.97","906.29","41136090.00"
"VN30","2019-04-05","904.33","904.69","902.77","905.76","82250924.00"
"VN30","2019-04-08","904.92","906.55","900.97","907.20","37416600.00"
"VN30","2019-04-09","906.46","900.07","898.80","908.94","48105650.00"
"VN30","2019-04-10","899.91","893.19","887.75","900.07","47254179.00"
"VN30","2019-04-11","893.60","896.04","892.62","896.68","29938150.00"
"VN30","2019-04-12","895.95","893.10","891.71","896.04","47490312.00"
"VN30","2019-04-16","890.81","887.76","877.38","893.10","49241992.00"
"VN30","2019-04-17","886.65","885.66","885.64","891.78","57680300.00"
"VN30","2019-04-18","884.29","877.02","876.20","887.48","46615161.00"
"VN30","2019-04-19","877.07","880.52","877.02","884.77","28990620.00"
"VN30","2019-04-22","880.90","878.23","873.55","880.90","37552460.00"
"VN30","2019-04-23","878.38","878.29","875.05","881.67","55093735.00"
"VN30","2019-04-24","877.97","888.65","877.97","889.02","38140279.00"
"VN30","2019-04-25","888.57","885.65","883.72","888.91","39485828.00"
"VN30","2019-04-26","885.47","890.55","882.58","890.69","37399720.00"
"VN30","2019-05-02","890.60","893.87","889.61","893.89","52673482.00"
"VN30","2019-05-03","893.80","895.42","889.20","895.70","52222930.00"
"VN30","2019-05-06","893.83","878.80","875.71","895.42","49560271.00"
"VN30","2019-05-07","880.06","877.02","876.18","885.23","51569880.00"
"VN30","2019-05-08","872.22","872.78","867.18","877.02","47724737.00"
"VN30","2019-05-09","872.71","871.50","868.73","875.89","90237872.00"
"VN30","2019-05-10","871.28","876.45","871.28","877.59","38762280.00"
"VN30","2019-05-13","876.16","879.64","874.68","879.64","54028550.00"
"VN30","2019-05-14","879.14","882.67","871.96","882.67","43976340.00"
"VN30","2019-05-15","882.99","893.22","882.67","893.68","49238440.00"
"VN30","2019-05-16","893.70","891.93","891.93","896.34","49486023.00"
"VN30","2019-05-17","892.93","890.53","888.56","893.44","45043350.00"
"VN30","2019-05-20","890.16","901.06","888.12","901.06","47482000.00"
"VN30","2019-05-21","901.79","901.36","900.97","907.64","107487327.00"
"VN30","2019-05-22","901.49","897.66","897.27","906.99","55974947.00"
"VN30","2019-05-23","897.66","895.07","892.08","899.02","71633456.00"
"VN30","2019-05-24","894.22","884.48","884.48","898.24","66761966.00"
"VN30","2019-05-27","884.29","889.20","883.95","889.45","40786465.00"
"VN30","2019-05-28","888.80","885.27","883.53","891.61","43070780.00"
"VN30","2019-05-29","886.12","883.52","882.00","886.98","42663780.00"
"VN30","2019-05-30","883.51","883.37","879.58","888.68","57719929.00"
"VN30","2019-05-31","883.39","876.29","875.77","884.75","45785882.00"
"VN30","2019-06-03","875.64","864.08","858.64","876.29","75431060.00"
"VN30","2019-06-04","864.27","864.35","857.94","868.67","55878474.00"
"VN30","2019-06-05","866.79","863.69","863.69","871.91","38293050.00"
"VN30","2019-06-06","863.81","861.31","851.47","865.16","49275427.00"
"VN30","2019-06-07","860.64","869.56","860.64","869.56","43664571.00"
"VN30","2019-06-10","869.68","872.49","866.79","877.45","49777619.00"
"VN30","2019-06-11","872.49","870.91","870.00","874.32","45096030.00"
"VN30","2019-06-12","870.48","865.42","865.42","871.64","48163931.00"
"VN30","2019-06-13","865.29","859.68","857.72","865.42","50544628.00"
"VN30","2019-06-14","859.53","861.65","859.08","864.29","52385830.00"
"VN30","2019-06-17","861.37","852.99","851.14","862.36","58326425.00"
"VN30","2019-06-18","852.62","848.17","845.40","853.95","76294247.00"
"VN30","2019-06-19","850.34","854.34","848.17","854.81","53719935.00"
"VN30","2019-06-20","854.90","864.59","853.96","867.91","84622860.00"
"VN30","2019-06-21","864.59","866.53","864.44","870.35","85499847.00"
"VN30","2019-06-24","866.63","868.94","866.53","873.33","61654780.00"
"VN30","2019-06-25","867.73","868.50","866.25","870.37","61542847.00"
"VN30","2019-06-26","868.16","866.81","865.67","870.52","132579440.00"
"VN30","2019-06-27","866.84","854.41","854.41","867.08","53738359.00"
"VN30","2019-06-28","854.49","864.24","847.77","864.24","80315306.00"
"VN30","2019-07-01","864.24","876.26","864.24","876.39","68155602.00"
"VN30","2019-07-02","876.27","872.92","870.71","877.08","46449706.00"
"VN30","2019-07-03","872.92","869.58","865.59","872.92","50577223.00"
"VN30","2019-07-04","869.58","879.72","869.58","879.72","76926016.00"
"VN30","2019-07-05","879.49","880.23","876.28","882.19","48312258.00"
"VN30","2019-07-08","878.96","870.92","867.35","880.23","54459206.00"
"VN30","2019-07-09","871.19","872.21","866.32","872.52","63626607.00"
"VN30","2019-07-10","872.21","876.12","872.20","878.32","55123145.00"
"VN30","2019-07-11","876.12","879.10","876.12","880.88","54290876.00"
"VN30","2019-07-12","880.06","874.99","874.56","883.15","56073980.00"
"VN30","2019-07-15","875.28","873.71","870.84","876.82","55127428.00"
"VN30","2019-07-16","873.74","880.91","873.71","880.91","62597999.00"
"VN30","2019-07-17","880.69","879.75","877.59","882.85","72099697.00"
"VN30","2019-07-18","879.66","870.81","870.81","879.75","50716828.00"
"VN30","2019-07-19","870.97","880.79","870.81","881.16","66905720.00"
"VN30","2019-07-22","880.49","879.62","878.39","885.42","67235545.00"
"VN30","2019-07-23","879.42","888.26","878.36","889.04","74806813.00"
"VN30","2019-07-24","888.63","887.39","885.66","892.81","64285960.00"
"VN30","2019-07-25","887.43","890.41","885.19","892.31","69040849.00"
"VN30","2019-07-26","890.44","889.36","886.09","891.90","49420562.00"
"VN30","2019-07-29","887.96","885.61","881.53","889.97","41652810.00"
"VN30","2019-07-30","888.70","877.92","877.92","892.38","47521100.00"
"VN30","2019-07-31","877.80","883.19","874.39","885.86","65100796.00"
"VN30","2019-08-01","884.29","887.39","881.52","887.39","71340203.00"
"VN30","2019-08-02","887.06","885.29","877.76","887.39","71292626.00"
"VN30","2019-08-05","883.34","872.39","872.39","885.29","79823625.00"
"VN30","2019-08-06","870.82","866.13","858.02","872.39","79941237.00"
"VN30","2019-08-07","866.13","868.27","863.57","872.05","60840786.00"
"VN30","2019-08-08","868.20","875.81","866.69","877.32","107047459.00"
"VN30","2019-08-09","875.81","878.62","874.51","880.29","61007515.00"
"VN30","2019-08-12","878.56","882.23","877.33","883.41","58014900.00"
"VN30","2019-08-13","882.23","877.97","875.32","882.23","72495440.00"
"VN30","2019-08-14","880.04","880.51","877.97","886.80","55862020.00"
"VN30","2019-08-15","874.42","890.78","867.95","890.78","60974540.00"
"VN30","2019-08-16","890.39","892.44","886.87","900.31","96134199.00"
"VN30","2019-08-19","892.32","891.78","889.34","897.03","63218030.00"
"VN30","2019-08-20","891.73","894.45","890.96","894.86","65810574.00"
"VN30","2019-08-21","894.45","900.54","892.05","901.25","83518301.00"
"VN30","2019-08-22","901.28","901.29","899.58","904.41","54684990.00"
"VN30","2019-08-23","901.53","900.53","896.87","902.50","79879858.00"
"VN30","2019-08-26","899.10","892.48","887.05","900.53","80726956.00"
"VN30","2019-08-27","892.48","886.91","886.91","899.29","95572510.00"
"VN30","2019-08-28","886.82","886.08","885.23","890.58","56286115.00"
"VN30","2019-08-29","886.04","889.13","882.14","889.13","51836319.00"
"VN30","2019-08-30","888.94","892.51","888.83","893.57","50168891.00"
"VN30","2019-09-03","892.83","888.97","886.02","894.11","92893461.00"
"VN30","2019-09-04","888.95","887.12","883.91","890.31","65814406.00"
"VN30","2019-09-05","887.21","886.10","886.10","891.43","63907757.00"
"VN30","2019-09-06","885.93","885.95","884.90","889.49","70889740.00"
"VN30","2019-09-09","885.95","885.61","883.43","887.01","70525730.00"
"VN30","2019-09-10","885.84","883.04","881.04","888.57","58050240.00"
"VN30","2019-09-11","882.90","885.52","881.34","886.12","67460950.00"
"VN30","2019-09-12","886.12","894.32","885.52","894.32","56295531.00"
"VN30","2019-09-13","894.21","905.05","893.80","905.31","81085124.00"
"VN30","2019-09-16","905.00","908.60","902.94","909.70","82374241.00"
"VN30","2019-09-17","908.60","912.38","904.36","912.89","76679097.00"
"VN30","2019-09-18","912.42","913.48","911.08","915.09","96813606.00"
"VN30","2019-09-19","913.40","918.88","909.88","918.88","72210480.00"
"VN30","2019-09-20","918.88","915.16","914.55","920.77","86758510.00"
"VN30","2019-09-23","914.73","909.98","909.98","918.42","92464786.00"
"VN30","2019-09-24","909.98","910.76","908.03","914.02","72141575.00"
"VN30","2019-09-25","910.57","912.42","906.60","913.33","85175290.00"
"VN30","2019-09-26","912.91","918.10","911.57","918.10","65883001.00"
"VN30","2019-09-27","918.10","924.83","917.72","925.58","75579930.00"
"VN30","2019-09-30","924.83","922.89","922.62","930.88","67311556.00"
"VN30","2019-10-01","922.87","926.31","921.69","926.31","107040950.00"
"VN30","2019-10-02","926.44","919.73","917.68","927.43","76985682.00"
"VN30","2019-10-03","919.63","921.70","911.60","921.70","86274330.00"
"VN30","2019-10-04","921.70","915.16","915.16","924.36","81102190.00"
"VN30","2019-10-07","915.62","907.50","907.50","917.36","71489751.00"
"VN30","2019-10-08","907.06","915.27","906.88","915.34","77350560.00"
"VN30","2019-10-09","915.38","914.54","912.48","917.90","80410710.00"
"VN30","2019-10-10","914.59","913.05","912.20","917.08","71794278.00"
"VN30","2019-10-11","913.05","916.68","912.94","917.14","78834405.00"
"VN30","2019-10-14","916.81","921.91","916.68","924.69","93986472.00"
"VN30","2019-10-15","921.95","923.27","920.63","924.79","81616780.00"
"VN30","2019-10-16","923.26","924.64","923.26","927.91","72440190.00"
"VN30","2019-10-17","924.53","919.10","919.10","924.79","82960977.00"
"VN30","2019-10-18","919.92","919.13","916.87","922.62","69308160.00"
"VN30","2019-10-21","918.02","914.00","913.94","919.13","78715556.00"
"VN30","2019-10-22","914.04","916.81","912.70","917.61","63918290.00"
"VN30","2019-10-23","916.81","919.61","915.87","919.61","66333164.00"
"VN30","2019-10-24","919.54","925.25","919.17","925.25","67501060.00"
"VN30","2019-10-25","925.49","927.05","923.56","927.05","67758550.00"
"VN30","2019-10-28","927.96","925.97","925.80","929.93","79928384.00"
"VN30","2019-10-29","925.67","923.97","923.97","928.38","77204833.00"
"VN30","2019-10-30","923.98","925.07","922.67","928.85","67313320.00"
"VN30","2019-10-31","925.02","922.68","922.06","928.88","71766070.00"
"VN30","2019-11-01","922.46","933.55","922.46","934.21","105607575.00"
"VN30","2019-11-04","933.96","940.25","932.31","941.46","100174667.00"
"VN30","2019-11-05","940.53","942.34","938.73","944.62","79388127.00"
"VN30","2019-11-06","942.40","942.38","940.76","945.43","90391060.00"
"VN30","2019-11-07","942.38","944.25","940.23","945.26","94502463.00"
"VN30","2019-11-08","944.28","944.70","942.19","948.37","89559420.00"
"VN30","2019-11-11","944.72","939.72","938.78","946.55","88926330.00"
"VN30","2019-11-12","939.72","939.82","937.95","942.55","70788598.00"
"VN30","2019-11-13","939.82","932.60","930.84","941.13","150833241.00"
"VN30","2019-11-14","932.45","928.44","927.14","935.72","81597440.00"
