signal_date,fill_date,ticker,detector,fill_price,window_id,days_since_buy
2022-12-05,2022-12-06,SSB,C,22509.264980045038,19,1
2024-06-14,2024-06-17,SSB,C,19583.920704845805,24,3
2025-03-20,2025-03-21,SSB,C,19800.0,26,10
2017-03-27,2017-03-28,SSI,A,6889.72340207514,6,5
2017-05-24,2017-05-25,SSI,A,7857.2164755580325,7,3
2018-04-03,2018-04-04,SSI,A,13139.406572012625,9,12
2020-11-23,2020-11-24,SSI,A,7607.807249615384,13,3
2021-05-20,2021-05-21,SSI,A,15782.153336968082,16,2
2021-11-25,2021-11-26,SSI,A,32968.08657495914,18,1
2024-03-05,2024-03-06,SSI,A,25937.401468993416,22,1
2014-04-10,2014-04-11,SSI,C,6317.816484971546,1,16
2015-10-12,2015-10-13,SSI,C,6851.320988146893,4,3
2016-09-28,2016-09-29,SSI,C,6317.81648497152,5,2
2017-03-21,2017-03-22,SSI,C,6713.815570532796,6,1
2017-06-16,2017-06-19,SSI,C,7886.534447481757,7,20
2017-09-15,2017-09-18,SSI,C,7520.059798435206,8,10
2018-03-23,2018-03-26,SSI,C,12008.806471630143,9,5
2019-07-17,2019-07-18,SSI,C,8018.258856547525,10,10
2020-04-17,2020-04-20,SSI,C,5185.564667860941,11,1
2020-08-24,2020-08-25,SSI,C,6130.759565514524,12,1
2020-11-23,2020-11-24,SSI,C,7607.807249615384,13,3
2021-04-01,2021-04-02,SSI,C,14123.003883594514,15,11
2021-05-19,2021-05-20,SSI,C,14628.842131574262,16,1
2023-03-15,2023-03-16,SSI,C,13478.328011780022,20,1
2023-12-04,2023-12-05,SSI,C,23336.726188011457,21,14
2024-03-05,2024-03-06,SSI,C,25937.401468993416,22,1
2024-05-20,2024-05-21,SSI,C,25347.915071970838,23,3
2024-09-25,2024-09-26,SSI,C,24385.866820742474,25,1
2025-03-13,2025-03-14,SSI,C,23986.098512205714,26,5
2025-06-03,2025-06-04,SSI,C,21942.838268573374,27,11
2017-04-07,2017-04-10,STB,A,13400.0,6,13
2017-06-06,2017-06-07,STB,A,13900.0,7,12
2020-12-01,2020-12-02,STB,A,15450.0,13,9
2021-04-02,2021-04-05,STB,A,23000.0,15,12
2021-05-28,2021-05-31,STB,A,32150.0,16,8
2024-09-27,2024-09-30,STB,A,33550.0,25,3
2025-05-21,2025-05-22,STB,A,41750.0,27,2
2014-03-25,2014-03-26,STB,C,17596.0,1,5
2014-06-18,2014-06-19,STB,C,17264.0,2,3
2015-01-09,2015-01-12,STB,C,15355.0,3,1
2015-10-08,2015-10-09,STB,C,15106.0,4,1
2017-03-22,2017-03-23,STB,C,10750.0,6,2
2017-05-22,2017-05-23,STB,C,12800.0,7,1
2017-09-25,2017-09-26,STB,C,12550.0,8,16
2018-03-21,2018-03-22,STB,C,16300.0,9,3
2019-07-19,2019-07-22,STB,C,11650.0,10,12
2020-08-24,2020-08-25,STB,C,11300.0,12,1
2020-11-23,2020-11-24,STB,C,14600.0,13,3
2021-03-11,2021-03-12,STB,C,19400.0,14,8
2021-03-30,2021-03-31,STB,C,21450.0,15,9
2021-05-20,2021-05-21,STB,C,29250.0,16,2
2021-11-26,2021-11-29,STB,C,30100.0,18,2
2022-12-21,2022-12-22,STB,C,23750.0,19,13
2023-03-30,2023-03-31,STB,C,26000.0,20,12
2024-03-28,2024-03-29,STB,C,32250.0,22,18
2024-06-03,2024-06-04,STB,C,30500.0,23,13
2024-06-13,2024-06-14,STB,C,31650.0,24,2
2024-09-25,2024-09-26,STB,C,32800.0,25,1
2025-04-01,2025-04-02,STB,C,39650.0,26,18
2025-05-21,2025-05-22,STB,C,41750.0,27,2
2020-08-26,2020-08-27,SZC,A,17510.55187650585,12,3
2020-11-25,2020-11-26,SZC,A,18227.175885686695,13,5
2021-09-22,2021-09-23,SZC,A,32147.35552429141,17,5
2021-12-10,2021-12-13,SZC,A,40741.203040686145,18,12
2023-11-20,2023-11-21,SZC,A,33407.80549477455,21,4
2024-03-12,2024-03-13,SZC,A,43577.78685177623,22,6
2024-05-28,2024-05-29,SZC,A,44223.702664796656,23,9
2019-07-04,2019-07-05,SZC,C,12170.145129827792,10,1
2020-04-27,2020-04-28,SZC,C,10947.52225503399,11,7
2020-08-26,2020-08-27,SZC,C,17510.55187650585,12,3
2020-11-25,2020-11-26,SZC,C,18227.175885686695,13,5
2021-06-04,2021-06-07,SZC,C,24614.476837081176,16,13
2021-09-22,2021-09-23,SZC,C,32147.35552429141,17,5
2021-11-30,2021-12-01,SZC,C,37876.5872018879,18,4
2022-12-16,2022-12-19,SZC,C,21003.678700619817,19,10
2023-03-27,2023-03-28,SZC,C,18767.17587601678,20,9
2023-11-17,2023-11-20,SZC,C,30257.593335197438,21,3
2024-03-08,2024-03-11,SZC,C,41304.163189944426,22,4
2024-05-20,2024-05-21,SZC,C,42376.998597475475,23,3
2024-10-09,2024-10-10,SZC,C,36691.09396914448,25,11
2025-03-10,2025-03-11,SZC,C,43737.72791023845,26,2
2020-12-02,2020-12-03,TCB,A,11857.131174141643,13,10
2021-06-03,2021-06-04,TCB,A,25887.282404102072,16,12
2024-03-06,2024-03-07,TCB,A,20242.154215616312,22,2
2024-05-16,2024-05-17,TCB,A,23501.68429934449,23,1
2024-10-02,2024-10-03,TCB,A,24306.12903225807,25,6
2025-05-20,2025-05-21,TCB,A,30200.000000000007,27,1
2020-05-12,2020-05-13,TCB,C,9589.63198546117,11,16
2020-08-25,2020-08-26,TCB,C,10014.788083338759,12,2
2020-12-01,2020-12-02,TCB,C,11620.933341987427,13,9
2021-03-18,2021-03-19,TCB,C,19604.42006879993,14,13
2021-04-06,2021-04-07,TCB,C,19840.617900954145,15,14
2021-05-28,2021-05-31,TCB,C,25131.449341208583,16,8
2021-09-20,2021-09-21,TCB,C,23667.022781852444,17,3
2023-03-28,2023-03-29,TCB,C,13014.500551697301,20,10
2024-05-16,2024-05-17,TCB,C,23501.68429934449,23,1
2024-06-18,2024-06-19,TCB,C,23867.741935483853,24,5
2024-09-25,2024-09-26,TCB,C,23185.80645161291,25,1
2025-03-07,2025-03-10,TCB,C,27033.870967741943,26,1
2025-05-20,2025-05-21,TCB,C,30200.000000000007,27,1
2021-12-21,2021-12-22,TCH,A,16985.93091515845,18,19
2024-03-20,2024-03-21,TCH,A,12389.726728361471,22,12
2024-06-20,2024-06-21,TCH,A,17394.848121937957,24,7
2017-03-22,2017-03-23,TCH,C,8040.132401719914,6,2
2017-05-22,2017-05-23,TCH,C,9536.490376484453,7,1
2018-04-06,2018-04-09,TCH,C,10277.000562881156,9,15
2019-07-05,2019-07-08,TCH,C,10710.489629118467,10,2
2020-08-25,2020-08-26,TCH,C,10996.253371107308,12,2
2020-11-20,2020-11-23,TCH,C,10917.143634624523,13,2
2021-03-16,2021-03-17,TCH,C,12808.24304959398,14,11
2021-04-01,2021-04-02,TCH,C,13131.13993319719,15,11
2021-05-24,2021-05-25,TCH,C,12485.34616599077,16,4
2021-09-23,2021-09-24,TCH,C,10972.663401397976,17,6
2021-11-25,2021-11-26,TCH,C,15374.127251676262,18,1
2023-03-27,2023-03-28,TCH,C,5830.426767969441,20,9
2023-11-20,2023-11-21,TCH,C,10748.703320631474,21,4
2024-03-15,2024-03-18,TCH,C,11076.908002177473,22,9
2024-05-21,2024-05-22,TCH,C,16410.23407729996,23,4
2024-06-19,2024-06-20,TCH,C,16410.23407729996,24,6
2024-09-26,2024-09-27,TCH,C,15015.364180729464,25,2
2025-03-07,2025-03-10,TCH,C,14728.185084376715,26,1
2025-05-26,2025-05-27,TCH,C,16574.336418072962,27,5
2015-10-22,2015-10-23,TLG,C,17069.3464250073,4,11
2016-09-28,2016-09-29,TLG,C,31706.717397461074,5,2
2017-05-30,2017-05-31,TLG,C,32304.957348356565,7,7
2019-07-30,2019-07-31,TLG,C,31246.33273959798,10,19
2020-05-13,2020-05-14,TLG,C,20965.70923562223,11,17
2020-08-28,2020-08-31,TLG,C,23068.65271518312,12,5
2020-11-20,2020-11-23,TLG,C,23960.81055499683,13,2
2021-05-26,2021-05-27,TLG,C,25360.17183143933,16,6
2021-10-07,2021-10-08,TLG,C,28936.606320488467,17,16
2021-11-29,2021-11-30,TLG,C,30237.12795286997,18,3
2022-12-15,2022-12-16,TLG,C,35076.479666348176,19,9
2023-04-10,2023-04-11,TLG,C,36446.71083850402,20,19
2024-03-13,2024-03-14,TLG,C,35792.46689718511,22,7
2024-05-16,2024-05-17,TLG,C,36300.6763663135,23,1
2024-06-18,2024-06-19,TLG,C,38333.514242827056,24,5
2024-09-25,2024-09-26,TLG,C,40656.757530271134,25,1
2025-05-28,2025-05-29,TLG,C,45592.91412123159,27,7
2020-09-01,2020-09-03,TPB,A,6624.256365741831,12,7
2021-03-02,2021-03-03,TPB,A,10322.350705424315,14,1
2021-09-17,2021-09-20,TPB,A,14154.393943892874,17,2
2021-12-08,2021-12-09,TPB,A,17641.208061778678,18,10
2024-09-26,2024-09-27,TPB,A,15096.558808423206,25,2
2020-05-12,2020-05-13,TPB,C,5690.066365444906,11,16
2020-08-25,2020-08-26,TPB,C,6369.477274751761,12,2
2020-11-24,2020-11-25,TPB,C,7218.740911385328,13,4
2021-03-02,2021-03-03,TPB,C,10322.350705424315,14,1
2021-04-07,2021-04-08,TPB,C,10011.644496899837,15,15
2021-06-11,2021-06-14,TPB,C,12773.47746156186,16,18
2021-09-17,2021-09-20,TPB,C,14154.393943892874,17,2
2021-12-08,2021-12-09,TPB,C,17641.208061778678,18,10
2022-12-08,2022-12-09,TPB,C,10346.516743865073,19,4
2023-03-15,2023-03-16,TPB,C,11441.756128913852,20,1
2023-11-15,2023-11-16,TPB,C,12670.617146094635,21,1
2024-03-25,2024-03-26,TPB,C,13678.507146352164,22,15
2024-05-16,2024-05-17,TPB,C,13246.554289098936,23,1
2024-06-13,2024-06-14,TPB,C,13678.507146352164,24,2
2024-09-26,2024-09-27,TPB,C,15096.558808423206,25,2
2025-06-02,2025-06-03,TPB,C,12526.914600550963,27,10
2019-07-11,2019-07-12,VCB,A,31570.46708071569,10,6
2025-03-10,2025-03-11,VCB,A,63749.550844412544,26,2
2014-03-24,2014-03-25,VCB,C,7776.817759651164,1,4
2015-01-09,2015-01-12,VCB,C,10791.945379632389,3,1
2015-10-30,2015-11-02,VCB,C,14328.16854698832,4,17
2017-05-22,2017-05-23,VCB,C,15508.796052819825,7,1
2017-09-05,2017-09-06,VCB,C,15715.580000190756,8,2
2018-03-23,2018-03-26,VCB,C,29559.221108392077,9,5
2019-07-11,2019-07-12,VCB,C,31570.46708071569,10,6
2020-05-14,2020-05-15,VCB,C,32926.969775468875,11,18
2020-08-24,2020-08-25,VCB,C,36159.329373846056,12,1
2020-11-19,2020-11-20,VCB,C,39219.296460309786,13,1
2021-04-02,2021-04-05,VCB,C,43533.4626044065,15,12
2021-05-25,2021-05-26,VCB,C,43489.92914180209,16,5
2021-09-20,2021-09-21,VCB,C,43315.795291384464,17,3
2021-11-25,2021-11-26,VCB,C,46450.204598901735,18,1
2022-12-13,2022-12-14,VCB,C,44814.56422758155,19,7
2023-11-15,2023-11-16,VCB,C,57773.03045274887,21,1
2024-03-06,2024-03-07,VCB,C,63683.14506228295,22,2
2024-09-25,2024-09-26,VCB,C,61690.97159839506,25,1
2025-03-07,2025-03-10,VCB,C,64015.173972930934,26,1
2020-08-26,2020-08-27,VCG,A,21619.960241928948,12,3
2021-11-30,2021-12-01,VCG,A,31911.371649167246,18,4
2025-05-21,2025-05-22,VCG,A,20820.871764401178,27,2
2014-03-24,2014-03-25,VCG,C,8026.59408301543,1,4
2014-07-03,2014-07-04,VCG,C,6348.718483741018,2,14
2015-11-03,2015-11-04,VCG,C,6339.072843882538,4,19
2016-10-13,2016-10-14,VCG,C,8596.508000957472,5,13
2017-06-14,2017-06-15,VCG,C,9728.982108868036,7,18
2017-09-27,2017-09-28,VCG,C,11196.050839570336,8,18
2018-04-04,2018-04-05,VCG,C,13718.379534462028,9,13
2020-04-17,2020-04-20,VCG,C,15073.916724233794,11,1
2020-08-25,2020-08-26,VCG,C,19457.96421773605,12,2
2020-11-20,2020-11-23,VCG,C,24923.00972333476,13,2
2021-04-01,2021-04-02,VCG,C,28771.460696104405,15,11
2021-05-19,2021-05-20,VCG,C,28556.97696354559,16,1
2021-11-25,2021-11-26,VCG,C,29514.865477885913,18,1
2023-03-24,2023-03-27,VCG,C,14688.911462332664,20,8
2023-12-04,2023-12-05,VCG,C,19467.368750966067,21,14
2024-03-18,2024-03-19,VCG,C,20344.996030722734,22,10
2024-10-01,2024-10-02,VCG,C,17157.1132135838,25,5
2025-03-11,2025-03-12,VCG,C,19882.592135533312,26,3
2025-05-21,2025-05-22,VCG,C,20820.871764401178,27,2
2020-12-02,2020-12-03,VCI,A,8235.425859736475,13,10
2021-05-31,2021-06-01,VCI,A,15857.17889619032,16,9
2024-03-13,2024-03-14,VCI,A,28582.517726498227,22,7
2018-04-02,2018-04-03,VCI,C,14747.176373457001,9,11
2019-07-08,2019-07-09,VCI,C,5762.102381403122,10,3
2020-08-26,2020-08-27,VCI,C,4546.253189537782,12,3
2020-12-08,2020-12-09,VCI,C,8384.483341360665,13,14
2021-03-10,2021-03-11,VCI,C,11226.882658502696,14,7
2021-05-20,2021-05-21,VCI,C,14866.105215178426,16,2
2021-09-17,2021-09-20,VCI,C,25886.844548030633,17,2
2023-03-15,2023-03-16,VCI,C,15831.056819933265,20,1
2023-12-04,2023-12-05,VCI,C,24083.925685091595,21,14
2024-03-05,2024-03-06,VCI,C,26278.360827241173,22,1
2024-05-20,2024-05-21,VCI,C,27540.16103397718,23,3
2024-09-25,2024-09-26,VCI,C,25689.516755866578,25,1
2025-03-10,2025-03-11,VCI,C,28231.595918367377,26,2
2025-06-03,2025-06-04,VCI,C,27144.371428571456,27,11
2017-06-02,2017-06-05,VGC,A,12422.002338582577,7,10
2017-09-07,2017-09-08,VGC,A,13737.8573497982,8,4
2020-09-03,2020-09-04,VGC,A,17875.766190098857,12,8
2020-11-20,2020-11-23,VGC,A,19703.06673397563,13,2
2021-11-30,2021-12-01,VGC,A,45516.9972433072,18,4
2023-11-30,2023-12-01,VGC,A,51703.60665612533,21,12
2024-03-13,2024-03-14,VGC,A,55125.84895715688,22,7
2016-09-27,2016-09-28,VGC,C,10918.286266017318,5,1
2017-03-21,2017-03-22,VGC,C,9872.22291118931,6,1
2017-05-22,2017-05-23,VGC,C,10591.391467633566,7,1
2017-09-06,2017-09-07,VGC,C,12707.518048563334,8,3
2018-03-20,2018-03-21,VGC,C,17309.700260745733,9,2
2019-07-09,2019-07-10,VGC,C,15479.916971564773,10,4
2020-04-27,2020-04-28,VGC,C,12953.309833677185,11,7
2020-08-27,2020-08-28,VGC,C,17478.526941429995,12,4
2020-11-20,2020-11-23,VGC,C,19703.06673397563,13,2
2021-03-26,2021-03-29,VGC,C,27409.50815815158,14,19
2021-03-30,2021-03-31,VGC,C,28521.7780544244,15,9
2021-11-30,2021-12-01,VGC,C,45516.9972433072,18,4
2023-04-05,2023-04-06,VGC,C,32513.45023103212,20,16
2023-11-30,2023-12-01,VGC,C,51703.60665612533,21,12
2024-03-13,2024-03-14,VGC,C,55125.84895715688,22,7
2024-05-23,2024-05-24,VGC,C,51333.63451547327,23,6
2024-10-01,2024-10-02,VGC,C,40696.93547172656,25,5
2025-03-20,2025-03-21,VGC,C,49640.343347639464,26,10
2025-06-05,2025-06-06,VGC,C,45209.87124463517,27,13
2015-01-27,2015-01-28,VHC,A,11745.070810630783,3,13
2018-03-23,2018-03-26,VHC,A,20509.181048748665,9,5
2020-11-19,2020-11-20,VHC,A,33026.05643920875,13,1
2024-03-07,2024-03-08,VHC,A,71900.35273368609,22,3
2014-03-24,2014-03-25,VHC,C,5282.733114776035,1,4
2014-06-24,2014-06-25,VHC,C,6978.549317154589,2,7
2015-01-13,2015-01-14,VHC,C,11068.036653627003,3,3
2016-09-27,2016-09-28,VHC,C,19233.37012934703,5,1
2017-03-27,2017-03-28,VHC,C,17058.67610859997,6,5
2017-05-26,2017-05-29,VHC,C,17848.429632146268,7,5
2018-03-22,2018-03-23,VHC,C,17834.070477172754,9,4
2019-07-12,2019-07-15,VHC,C,30292.07333224125,10,7
2020-05-07,2020-05-08,VHC,C,22744.901478133328,11,13
2020-08-25,2020-08-26,VHC,C,26880.338110521207,12,2
2020-11-19,2020-11-20,VHC,C,33026.05643920875,13,1
2021-03-02,2021-03-03,VHC,C,29579.85924555218,14,1
2021-05-21,2021-05-24,VHC,C,28718.309947138037,16,3
2021-12-10,2021-12-13,VHC,C,47313.41563790992,18,12
2022-12-06,2022-12-07,VHC,C,55236.25244080327,19,2
2023-12-06,2023-12-07,VHC,C,57743.537627249636,21,16
2024-06-10,2024-06-11,VHC,C,71994.34012288046,23,18
2024-06-13,2024-06-14,VHC,C,73310.1635716015,24,2
2024-09-26,2024-09-27,VHC,C,68422.81933349474,25,2
2021-06-14,2021-06-15,VHM,A,82532.35235633327,16,19
2024-10-21,2024-10-22,VHM,A,48150.0,25,19
2025-03-24,2025-03-25,VHM,A,51900.0,26,12
2025-05-20,2025-05-21,VHM,A,67300.0,27,1
2019-07-04,2019-07-05,VHM,C,61426.17703320736,10,1
2020-09-03,2020-09-04,VHM,C,58362.16345197852,12,8
2020-11-23,2020-11-24,VHM,C,59688.57625770531,13,3
2021-04-12,2021-04-13,VHM,C,75826.59872738119,15,18
2021-05-21,2021-05-24,VHM,C,77226.70113342613,16,3
2021-11-29,2021-11-30,VHM,C,83074.4680851064,18,3
2023-04-03,2023-04-04,VHM,C,53000.0,20,14
2024-03-28,2024-03-29,VHM,C,43400.0,22,18
2024-10-21,2024-10-22,VHM,C,48150.0,25,19
2025-03-07,2025-03-10,VHM,C,45000.0,26,1
2025-05-20,2025-05-21,VHM,C,67300.0,27,1
2020-08-24,2020-08-25,VIB,A,5009.799926965708,12,1
2020-12-01,2020-12-02,VIB,A,8401.164017512841,13,9
2021-03-17,2021-03-18,VIB,A,12838.988199521287,14,12
2021-03-30,2021-03-31,VIB,A,13090.185794729312,15,9
2021-05-26,2021-05-27,VIB,A,18142.04854280182,16,6
2024-03-20,2024-03-21,VIB,A,16740.512489832287,22,12
2017-04-03,2017-04-04,VIB,C,1818.1359590565285,6,10
2017-09-18,2017-09-19,VIB,C,2292.6203055605592,8,11
2018-04-10,2018-04-11,VIB,C,5546.788839413499,9,17
2019-07-12,2019-07-15,VIB,C,3439.7166792961175,10,7
2020-08-24,2020-08-25,VIB,C,5009.799926965708,12,1
2020-12-01,2020-12-02,VIB,C,8401.164017512841,13,9
2021-03-17,2021-03-18,VIB,C,12838.988199521287,14,12
2021-03-30,2021-03-31,VIB,C,13090.185794729312,15,9
2021-06-02,2021-06-03,VIB,C,20095.807616642014,16,11
2021-11-26,2021-11-29,VIB,C,17375.48311141586,18,2
2023-03-15,2023-03-16,VIB,C,11810.984235279093,20,1
2023-12-08,2023-12-11,VIB,C,13207.54623997403,21,18
2024-03-15,2024-03-18,VIB,C,15935.00665873157,22,9
2024-05-16,2024-05-17,VIB,C,16083.410353641522,23,1
2024-09-25,2024-09-26,VIB,C,16410.72983580634,25,1
2025-05-27,2025-05-28,VIB,C,16359.818652849739,27,6
2015-10-29,2015-10-30,VIC,A,12498.223003222278,4,16
2017-09-05,2017-09-06,VIC,A,18518.22337940542,8,2
2018-03-26,2018-03-27,VIC,A,43160.0026970206,9,6
2019-07-24,2019-07-25,VIC,A,53600.003349404695,10,15
2021-03-30,2021-03-31,VIC,A,52222.225485531104,15,9
2025-03-13,2025-03-14,VIC,A,25900.0,26,5
2014-07-11,2014-07-14,VIC,C,9955.55617766724,2,20
2015-01-30,2015-02-02,VIC,C,10240.000639886257,3,16
2015-10-08,2015-10-09,VIC,C,11793.334070285664,4,1
2016-10-13,2016-10-14,VIC,C,15806.889876643869,5,13
2017-06-12,2017-06-13,VIC,C,15696.223203061765,7,16
2017-09-08,2017-09-11,VIC,C,18592.00116179349,8,5
2018-03-26,2018-03-27,VIC,C,43160.0026970206,9,6
2019-07-23,2019-07-24,VIC,C,53555.558902182966,10,14
2020-05-08,2020-05-11,VIC,C,43333.33604118539,11,14
2020-08-25,2020-08-26,VIC,C,40355.558077329566,12,2
2021-03-19,2021-03-22,VIC,C,48177.780788353804,14,14
2021-03-30,2021-03-31,VIC,C,52222.225485531104,15,9
2021-11-26,2021-11-29,VIC,C,49500.0,18,2
2022-12-07,2022-12-08,VIC,C,37200.0,19,3
2023-04-03,2023-04-04,VIC,C,29250.0,20,14
2023-12-11,2023-12-12,VIC,C,22025.0,21,19
2024-03-14,2024-03-15,VIC,C,22950.0,22,8
2024-05-16,2024-05-17,VIC,C,23375.0,23,1
2025-03-07,2025-03-10,VIC,C,22950.0,26,1
2025-06-10,2025-06-11,VIC,C,46300.0,27,16
2020-08-27,2020-08-28,VIX,A,2378.7480723846243,12,4
2020-11-19,2020-11-20,VIX,A,3874.6618086265016,13,1
2021-03-03,2021-03-04,VIX,A,9318.806881506776,14,2
2021-11-29,2021-11-30,VIX,A,14046.324694842506,18,3
2024-03-14,2024-03-15,VIX,A,13377.504471853828,22,8
2014-03-25,2014-03-26,VIX,C,1029.97339216653,1,5
2014-06-23,2014-06-24,VIX,C,1687.194509072792,2,6
2017-03-28,2017-03-29,VIX,C,1035.8589544074882,6,6
2017-06-06,2017-06-07,VIX,C,1098.6382849776392,7,12
2020-04-20,2020-04-21,VIX,C,1182.7527786712453,11,2
2020-08-27,2020-08-28,VIX,C,2378.7480723846243,12,4
2020-11-23,2020-11-24,VIX,C,4217.986272682015,13,3
2021-03-03,2021-03-04,VIX,C,9318.806881506776,14,2
2021-06-03,2021-06-04,VIX,C,7970.03220128869,16,12
2021-10-05,2021-10-06,VIX,C,7061.54028374596,17,14
2021-11-25,2021-11-26,VIX,C,13048.498350400143,18,1
2023-03-15,2023-03-16,VIX,C,3969.327992132285,20,1
2023-12-04,2023-12-05,VIX,C,11448.056711490297,21,14
2024-03-07,2024-03-08,VIX,C,12830.827606417495,22,3
2024-06-12,2024-06-13,VIX,C,12348.465666326612,23,20
2024-09-25,2024-09-26,VIX,C,9687.435630158587,25,1
2025-03-26,2025-03-27,VIX,C,10209.994398590377,26,14
2025-05-22,2025-05-23,VIX,C,11094.324622090331,27,3
2018-03-26,2018-03-27,VJC,A,178200.0,9,6
2017-06-01,2017-06-02,VJC,C,74670.0,7,9
2017-09-01,2017-09-05,VJC,C,76502.0,8,1
2018-03-22,2018-03-23,VJC,C,164430.0,9,4
2019-07-10,2019-07-11,VJC,C,131500.0,10,5
2020-04-17,2020-04-20,VJC,C,117600.0,11,1
2020-09-01,2020-09-03,VJC,C,106600.0,12,7
2020-11-20,2020-11-23,VJC,C,118900.0,13,2
2021-03-02,2021-03-03,VJC,C,137400.0,14,1
2021-10-04,2021-10-05,VJC,C,131400.0,17,13
2022-12-05,2022-12-06,VJC,C,106800.0,19,1
2023-03-17,2023-03-20,VJC,C,105200.0,20,3
2024-06-06,2024-06-07,VJC,C,108900.0,23,16
2024-09-26,2024-09-27,VJC,C,105200.0,25,2
2025-03-14,2025-03-17,VJC,C,98700.0,26,6
2025-06-02,2025-06-03,VJC,C,90000.0,27,10
2016-09-28,2016-09-29,VND,A,1970.8994954632478,5,2
2017-03-24,2017-03-27,VND,A,2069.4444702364103,6,4
2017-06-07,2017-06-08,VND,A,2998.5828038119416,7,13
2018-04-03,2018-04-04,VND,A,5830.1957168121935,9,12
2020-11-27,2020-11-30,VND,A,3714.588982645472,13,7
2021-04-07,2021-04-08,VND,A,6921.720454000579,15,15
2021-06-11,2021-06-14,VND,A,14208.810316130332,16,18
2014-03-31,2014-04-01,VND,C,1896.2541325121292,1,9
2014-06-30,2014-07-01,VND,C,1870.0627770906983,2,11
2015-01-15,2015-01-16,VND,C,1728.498501037814,3,5
2015-10-27,2015-10-28,VND,C,1838.9605425277325,4,14
2016-09-28,2016-09-29,VND,C,1970.8994954632478,5,2
2017-03-21,2017-03-22,VND,C,1999.0552025412944,6,1
2017-05-25,2017-05-26,VND,C,2674.792172414408,7,4
2020-05-12,2020-05-13,VND,C,2317.9349547973084,11,16
2020-08-28,2020-08-31,VND,C,2466.243504871174,12,5
2020-11-27,2020-11-30,VND,C,3714.588982645472,13,7
2021-03-08,2021-03-09,VND,C,5764.717328258546,14,5
2021-04-07,2021-04-08,VND,C,6921.720454000579,15,15
2021-06-01,2021-06-02,VND,C,10457.226043952029,16,10
2021-09-17,2021-09-20,VND,C,17973.817657962103,17,2
2021-12-17,2021-12-20,VND,C,26518.74736420638,18,17
2023-03-15,2023-03-16,VND,C,12270.983232501127,20,1
2023-11-22,2023-11-23,VND,C,18118.23027617616,21,6
2024-03-07,2024-03-08,VND,C,19518.275342971592,22,3
2024-09-25,2024-09-26,VND,C,14686.697247706417,25,1
2025-03-10,2025-03-11,VND,C,13426.452599388374,26,2
2025-05-21,2025-05-22,VND,C,14929.05198776758,27,2
2015-10-19,2015-10-20,VNM,A,41407.04333217054,4,8
2020-11-20,2020-11-23,VNM,A,83784.56424243856,13,2
2014-07-03,2014-07-04,VNM,C,30562.3415070784,2,14
2015-01-09,2015-01-12,VNM,C,30146.422545036337,3,1
2015-10-16,2015-10-19,VNM,C,39558.514611984356,4,7
2016-10-06,2016-10-07,VNM,C,66716.48239271958,5,8
2017-03-21,2017-03-22,VNM,C,63568.59202630253,6,1
2017-05-22,2017-05-23,VNM,C,70616.10777201234,7,1
2017-09-05,2017-09-06,VNM,C,72776.57571372998,8,2
2018-03-27,2018-03-28,VNM,C,101715.29282824467,9,7
2020-04-24,2020-04-27,VNM,C,64802.48494702685,11,6
2020-08-25,2020-08-26,VNM,C,72708.79632732319,12,2
2020-11-19,2020-11-20,VNM,C,82954.26675895492,13,1
2021-09-17,2021-09-20,VNM,C,68637.27694382539,17,2
2024-05-28,2024-05-29,VNM,C,59268.64670257051,23,9
2024-07-05,2024-07-08,VNM,C,59534.02870273128,24,18
2025-06-04,2025-06-05,VNM,C,54445.75471698113,27,12
2021-04-12,2021-04-13,VPB,A,16318.209104119998,15,18
2021-05-19,2021-05-20,VPB,A,21931.673035937278,16,1
2024-10-10,2024-10-11,VPB,A,19957.67195767197,25,12
2018-04-02,2018-04-03,VPB,C,13759.513916593984,9,11
2020-05-18,2020-05-19,VPB,C,8485.4687341424,11,20
2020-08-24,2020-08-25,VPB,C,7604.285442519919,12,1
2020-11-19,2020-11-20,VPB,C,8305.968433997079,13,1
2021-03-11,2021-03-12,VPB,C,14392.660429833839,14,8
2021-04-01,2021-04-02,VPB,C,15143.29804862336,15,11
2021-05-19,2021-05-20,VPB,C,21931.673035937278,16,1
2021-09-17,2021-09-20,VPB,C,22355.9464726444,17,2
2021-11-25,2021-11-26,VPB,C,22559.75718483318,18,1
2022-12-05,2022-12-06,VPB,C,15991.597173174063,19,1
2023-03-17,2023-03-20,VPB,C,17225.108800856913,20,3
2024-03-26,2024-03-27,VPB,C,18163.989097322417,22,16
2024-05-16,2024-05-17,VPB,C,17932.89508845063,23,1
2024-06-19,2024-06-20,VPB,C,18643.386243386252,24,6
2024-09-25,2024-09-26,VPB,C,18984.126984126993,25,1
2025-03-07,2025-03-10,VPB,C,18886.772486772497,26,1
2025-05-21,2025-05-22,VPB,C,18500.0,27,2
2021-11-30,2021-12-01,VPI,A,39679.00456457883,18,4
2024-07-04,2024-07-05,VPI,A,51163.74285714284,24,17
2018-03-19,2018-03-20,VPI,C,19712.046054860617,9,1
2019-07-04,2019-07-05,VPI,C,22130.542470562516,10,1
2020-04-28,2020-04-29,VPI,C,22803.641668508873,11,8
2020-11-20,2020-11-23,VPI,C,22459.155375530863,13,2
2021-03-09,2021-03-10,VPI,C,24992.142823899005,14,6
