date,ticker,shares,mark_price,mark_value
2017-11-08,PDR,15600,8802.691194723242,137321982.6376826
2017-11-09,VIC,6500,25305.779359107804,164487565.83420074
2017-11-09,MSN,2900,48078.908166826644,139428833.68379727
2017-11-09,VGC,8800,15249.021658276,134191390.59282881
2017-11-09,MWG,4600,29707.869389600266,136656199.19216123
2017-11-09,PDR,15600,8856.695435181668,138164448.788834
2017-11-10,VIC,6500,24346.668188062904,158253343.22240886
2017-11-10,MSN,2900,48159.84908966642,139663562.36003262
2017-11-10,VGC,8800,15249.021658276,134191390.59282881
2017-11-10,MWG,4600,29684.8400334843,136550264.1540278
2017-11-10,PDR,15600,8883.69755541088,138585681.86440971
2017-11-13,VIC,6500,25305.779359107804,164487565.83420074
2017-11-13,MSN,2900,47755.14447546755,138489918.97885588
2017-11-13,VGC,8800,15317.710945024992,134795856.31621993
2017-11-13,MWG,4600,29477.575828440575,135596848.81082663
2017-11-13,PDR,15600,8802.691194723242,137321982.6376826
2017-11-14,VIC,6500,25305.779359107804,164487565.83420074
2017-11-14,MSN,2900,46945.73524706979,136142632.2165024
2017-11-14,VGC,8800,15798.53595226793,139027116.3799578
2017-11-14,MWG,4600,30974.483975978572,142482626.28950143
2017-11-14,PDR,15600,9059.21133690076,141323696.85565186
2017-11-15,VIC,6500,25453.334923883944,165446677.00524563
2017-11-15,MSN,2900,45731.62140447315,132621702.07297215
2017-11-15,VGC,8800,15592.468092020956,137213719.20978442
2017-11-15,MWG,4600,30744.19041481888,141423275.90816686
2017-11-15,PDR,15600,9153.718757703004,142798012.62016687
2017-11-16,VIC,6500,25785.334944630256,167604677.14009666
2017-11-16,MSN,2900,47755.14447546755,138489918.97885588
2017-11-16,VGC,8800,15867.22523901692,139631582.10334888
2017-11-16,MWG,4600,30974.483975978572,142482626.28950143
2017-11-16,PDR,15600,9288.729358849067,144904177.99804544
2017-11-17,VIC,6500,26338.668312540776,171201344.03151503
2017-11-17,MSN,2900,46945.73524706979,136142632.2165024
2017-11-17,VGC,8800,15798.53595226793,139027116.3799578
2017-11-17,MWG,4600,30859.337195398726,141952951.09883413
2017-11-17,PDR,15600,9261.727238619853,144482944.9224697
2017-11-20,VIC,6500,28146.223981048475,182950455.87681508
2017-11-20,MSN,2900,47836.08539830732,138724647.65509123
2017-11-20,VGC,8800,15935.914525765911,140236047.82674003
2017-11-20,MWG,4600,31435.071098297958,144601327.0521706
2017-11-20,PDR,15600,9450.74208022434,147431576.4514997
2017-11-21,VIC,6500,28404.44621940672,184628900.42614368
2017-11-21,MSN,2900,50507.135852019914,146470693.97085774
2017-11-21,VGC,8800,15661.157378769947,137818184.93317553
2017-11-21,MWG,4600,31435.071098297958,144601327.0521706
2017-11-21,PDR,15600,9342.73359930749,145746644.14919686
2017-11-22,VIC,6500,28035.557307466373,182231122.49853143
2017-11-22,MSN,2900,51802.19061745632,150226352.79062334
2017-11-22,VGC,8800,15729.846665518939,138422650.65656665
2017-11-22,MWG,4600,31665.36465945765,145660677.43350518
2017-11-22,PDR,15600,9329.232539192884,145536027.611409
2017-11-23,VIC,6500,28220.001763436547,183430011.46233755
2017-11-23,MSN,2900,51802.19061745632,150226352.79062334
2017-11-23,VGC,8800,17241.01097399674,151720896.5711713
2017-11-23,MWG,4600,31504.159166645863,144919132.16657096
2017-11-23,PDR,15600,9221.224058276035,143851095.30910614
2017-11-24,VIC,6500,27482.223939555854,178634455.60711303
2017-11-24,MSN,2900,52045.013385975646,150930538.81932938
2017-11-24,VGC,8800,17653.146694490686,155347690.91151804
2017-11-24,MWG,4600,31458.100454413925,144707262.09030405
2017-11-24,PDR,15600,9693.761162287252,151222674.1316811
2017-11-27,VIC,6500,28035.557307466373,182231122.49853143
2017-11-27,MSN,2900,55039.82753104734,159615499.8400373
2017-11-27,VGC,8800,17927.90384148665,157765553.80508253
2017-11-27,MWG,4600,30629.043634239035,140893600.71749955
2017-11-27,PDR,15600,9815.270703318707,153118222.97177184
2017-11-28,VIC,6500,28109.33508985444,182710678.08405387
2017-11-28,MSN,2900,56658.64598784285,164310073.36474428
2017-11-28,VGC,8800,17790.52526798867,156556622.3583003
2017-11-28,MWG,4600,30536.926209775156,140469860.56496572
2017-11-28,PDR,15600,9788.268583089495,152696989.89619613
2017-11-29,VIC,6500,28109.33508985444,182710678.08405387
2017-11-29,MSN,2900,56658.64598784285,164310073.36474428
2017-11-29,VGC,8800,18546.107422227567,163205745.3156026
2017-11-29,MWG,4600,30974.483975978572,142482626.28950143
2017-11-29,PDR,15600,9666.75904205804,150801441.05610543
2017-11-30,VIC,6500,27482.223939555854,178634455.60711303
2017-11-30,MSN,2900,54311.35922548936,157502941.75391915
2017-11-30,VGC,8800,18889.553855972525,166228073.9325582
2017-11-30,MWG,4600,31089.630756558417,143012301.48016873
2017-11-30,PDR,15600,9612.754801599614,149958974.904954
2017-12-01,VIC,6500,27519.112830749888,178874233.39987427
2017-12-01,MSN,2900,55444.532145246216,160789143.22121403
2017-12-01,VGC,8800,18546.107422227567,163205745.3156026
2017-12-01,MWG,4600,31296.894961602142,143965716.82336986
2017-12-01,PDR,15600,9639.756921828826,150380207.9805297
2017-12-04,VIC,6500,28072.446198660407,182470900.29129264
2017-12-04,MSN,2900,55849.23675944509,161962786.60239077
2017-12-04,VGC,8800,18408.72884872959,161996813.86882037
2017-12-04,MWG,4600,31365.98302995005,144283521.93777022
2017-12-04,PDR,15600,9275.228298734459,144693561.46025756
2017-12-05,VIC,6500,26928.89057164533,175037788.71569464
2017-12-05,MSN,2900,55768.29583660532,161728057.92615542
2017-12-05,VGC,8800,17172.32168724775,151116430.8477802
2017-12-05,MWG,4600,30559.955565891127,140575795.6030992
2017-12-05,PDR,15600,9248.226178505247,144272328.38468185
2017-12-06,VIC,6500,26928.89057164533,175037788.71569464
2017-12-06,MSN,2900,54797.00476252801,158911313.81133124
2017-12-06,VGC,8800,17241.01097399674,151720896.5711713
2017-12-06,MWG,4600,29869.074882412053,137397744.45909545
2017-12-06,PDR,15600,9261.727238619853,144482944.9224697
2017-12-07,VIC,6500,26560.001659704983,172640010.7880824
2017-12-07,MSN,2900,55849.23675944509,161962786.60239077
2017-12-07,VGC,8800,17859.21455473766,157161088.0816914
2017-12-07,MWG,4600,29638.781321252358,136338394.07776085
2017-12-07,PDR,15600,9207.72299816143,143640478.7713183
2017-12-08,VIC,6500,26928.89057164533,175037788.71569464
2017-12-08,MSN,2900,58196.52352179858,168769918.2132159
2017-12-08,VGC,8800,17241.01097399674,151720896.5711713
2017-12-08,MWG,4600,29707.869389600266,136656199.19216123
2017-12-08,PDR,15600,9248.226178505247,144272328.38468185
2017-12-11,VIC,6500,26560.001659704983,172640010.7880824
2017-12-11,MSN,2900,58277.46444463836,169004646.88945124
2017-12-11,VGC,8800,16348.050246259858,143862842.16708675
2017-12-11,MWG,4600,29293.34097951282,134749368.50575897
2017-12-11,PDR,15600,9045.710276786154,141113080.317864
2017-12-12,VIC,6500,26264.89053015271,170721788.44599262
2017-12-12,MSN,2900,58439.34629031791,169474104.24192193
2017-12-12,VGC,8800,16279.360959510866,143258376.44369563
2017-12-12,MWG,4600,29132.135486701038,134007823.23882477
2017-12-12,PDR,15600,9045.710276786154,141113080.317864
2017-12-13,VIC,6500,26560.001659704983,172640010.7880824
2017-12-13,MSN,2900,57953.700753279256,168065732.18450984
2017-12-13,VGC,8800,16828.875253502792,148094102.23082456
2017-12-13,MWG,4600,28579.430939917776,131465382.32362176
2017-12-13,PDR,15600,9045.710276786154,141113080.317864
2017-12-14,VIC,6500,26560.001659704983,172640010.7880824
2017-12-14,MSN,2900,59167.81459587589,171586662.3280401
2017-12-14,VGC,8800,16966.253827000775,149303033.67760682
2017-12-14,MWG,4600,29823.01617018011,137185874.3828285
2017-12-14,PDR,15600,9072.712397015366,141534313.3934397
2017-12-15,VIC,6500,25896.00161821236,168324010.51838034
2017-12-15,MSN,2900,58034.641676119034,168300460.8607452
2017-12-15,VGC,8800,17172.32168724775,151116430.8477802
2017-12-15,MWG,4600,30398.750073079344,139834250.33616498
2017-12-15,PDR,15600,9099.71451724458,141955546.46901545
2017-12-18,VIC,6500,27297.77948358568,177435566.6433069
2017-12-18,MSN,2900,61110.3967440305,177220150.55768844
2017-12-18,VGC,8800,17790.52526798867,156556622.3583003
2017-12-18,MWG,4600,30398.750073079344,139834250.33616498
2017-12-18,PDR,15600,9261.727238619853,144482944.9224697
2017-12-19,VIC,6500,27113.335027615503,176236677.67950076
2017-12-19,MSN,2900,61515.10135822938,178393793.9388652
2017-12-19,VGC,8800,17790.52526798867,156556622.3583003
2017-12-19,MWG,4600,30859.337195398726,141952951.09883413
2017-12-19,PDR,15600,9234.725118390641,144061711.846894
2017-12-20,VIC,6500,27113.335027615503,176236677.67950076
2017-12-20,MSN,2900,61596.04228106915,178628522.61510053
2017-12-20,VGC,8800,17996.59312823564,158370019.52847362
2017-12-20,MWG,4600,30629.043634239035,140893600.71749955
2017-12-20,PDR,15600,9234.725118390641,144061711.846894
2017-12-21,VIC,6500,26928.89057164533,175037788.71569464
2017-12-21,MSN,2900,59248.75551871566,171821391.0042754
2017-12-21,VGC,8800,17584.457407741695,154743225.18812692
2017-12-21,MWG,4600,29823.01617018011,137185874.3828285
2017-12-21,PDR,15600,9315.731479078278,145325411.07362115
2017-12-22,VIC,6500,27888.001742690234,181272011.32748652
2017-12-22,MSN,2900,59815.34197859409,173464491.73792288
2017-12-22,VGC,8800,17241.01097399674,151720896.5711713
2017-12-22,PDR,15600,9356.234659422096,145957260.6869847
2017-12-25,VIC,6500,28773.335131347067,187026678.35375592
2017-12-25,MSN,2900,60058.16474711342,174168677.76662892
2017-12-25,VGC,8800,17034.943113749767,149907499.40099794
2017-12-25,PDR,15600,9477.744200453553,147852809.52707544
2017-12-26,VIC,6500,28773.335131347067,187026678.35375592
2017-12-26,MSN,2900,61110.3967440305,177220150.55768844
2017-12-26,VGC,8800,17584.457407741695,154743225.18812692
2017-12-26,PDR,15600,9531.748440911977,148695275.67822683
2017-12-27,VIC,6500,28478.224001794788,185108456.01166612
2017-12-27,MSN,2900,60705.69212983162,176046507.1765117
2017-12-27,VGC,8800,17927.90384148665,157765553.80508253
2017-12-27,PDR,15600,9585.752681370403,149537741.82937828
2017-12-28,VIC,6500,28552.00178418286,185588011.5971886
2017-12-28,MSN,2900,61272.278589710055,177689607.91015917
2017-12-28,VGC,8800,17996.59312823564,158370019.52847362
2017-12-28,PDR,15600,9639.756921828826,150380207.9805297
2017-12-29,VIC,6500,28515.112892988825,185348233.80442736
2017-12-29,MSN,2900,62081.68781810781,180036894.67251265
2017-12-29,VGC,8800,18133.971701733622,159578950.97525588
2017-12-29,PDR,15600,9639.756921828826,150380207.9805297
2018-01-02,VIC,6500,28847.112913735134,187506233.93927836
2018-01-02,MSN,2900,64752.738271820395,187782940.98827913
2018-01-02,VGC,8800,18820.864569223533,165623608.2091671
2018-01-02,PDR,15600,9774.76752297489,152486373.35840827
2018-01-02,DXG,14000,10469.833425251338,146577667.95351872
2018-01-02,PPC,15100,10028.878054756779,151436058.62682736
2018-01-03,VIC,6500,29695.557411197933,193021123.17278656
2018-01-03,MSN,2900,66776.26134281479,193651157.8941629
2018-01-03,VGC,8800,18820.864569223533,165623608.2091671
2018-01-03,PDR,15600,9855.773883662527,153750072.58513543
2018-01-03,DXG,14000,10446.199489754157,146246792.8565582
2018-01-03,PPC,15100,9901.930231278844,149519146.49231055
2018-01-03,BID,9900,14616.794109242834,144706261.68150404
2018-01-04,VIC,6500,29880.001867168106,194220012.1365927
2018-01-04,MSN,2900,66776.26134281479,193651157.8941629
2018-01-04,VGC,8800,18683.48599572555,164414676.76238483
2018-01-04,PDR,15600,9855.773883662527,153750072.58513543
2018-01-04,DXG,14000,10564.369167240064,147901168.3413609
2018-01-04,PPC,15100,9732.666466641598,146963263.64628813
2018-01-04,BID,9900,15025.846183195525,148755877.21363568
2018-01-05,VIC,6500,29511.11295522776,191822234.20898044
2018-01-05,MSN,2900,68556.96164528985,198815188.77134055
2018-01-05,VGC,8800,18683.48599572555,164414676.76238483
2018-01-05,PDR,15600,10071.790845496225,157119937.1897411
2018-01-05,DXG,14000,10280.761941273888,143930667.17783442
2018-01-05,PPC,15100,9457.612849106075,142809954.02150175
2018-01-05,BID,9900,14944.035768404987,147945954.10720935
2018-01-08,VIC,6500,29621.779628809865,192541567.58726412
2018-01-08,MSN,2900,71875.53948172064,208439064.49698985
2018-01-08,VGC,8800,19439.068149964452,171063799.7196872
2018-01-08,PDR,15600,10017.786605037802,156277471.03858972
2018-01-08,DXG,14000,10989.780006189327,153856920.08665058
2018-01-08,PPC,15100,9648.034584322977,145685322.22327694
2018-01-08,BID,9900,15189.467012776602,150375723.42648837
2018-01-09,VIC,6500,29732.44630239197,193260900.9655478
2018-01-09,MSN,2900,72846.83055579795,211255808.61181405
2018-01-09,VGC,8800,19439.068149964452,171063799.7196872
2018-01-09,PDR,15600,9990.784484808588,155856237.96301398
2018-01-09,DXG,14000,11155.217554669596,156173045.76537433
2018-01-09,PPC,15100,9563.402702004354,144407380.80026576
2018-01-09,BID,9900,14944.035768404987,147945954.10720935
2018-01-10,VIC,6500,29806.22408478004,193740456.55107024
2018-01-10,MSN,2900,70418.60287060468,204213948.32475355
2018-01-10,VGC,8800,19370.37886321546,170459333.99629605
2018-01-10,PDR,15600,10395.816288246775,162174734.09664968
2018-01-10,DXG,14000,11344.289038647048,158820046.54105866
2018-01-10,PPC,15100,9499.928790265387,143448924.73300734
2018-01-10,BID,9900,14971.3059066685,148215928.47601816
2018-01-11,VIC,6500,29880.001867168106,194220012.1365927
2018-01-11,MSN,2900,72846.83055579795,211255808.61181405
2018-01-11,VGC,8800,19507.757436713444,171668265.4430783
2018-01-11,PDR,15600,10449.820528705199,163017200.2478011
2018-01-11,DXG,14000,11580.628393618861,162128797.51066405
2018-01-11,PPC,15100,9436.45487852642,142490468.66574892
2018-01-11,BID,9900,15053.116321459038,149025851.5824445
2018-01-12,VIC,6500,31503.113079705636,204770235.01808664
2018-01-12,MSN,2900,75275.05824099122,218297668.89887452
2018-01-12,VGC,8800,18408.72884872959,161996813.86882037
2018-01-12,PDR,15600,10449.820528705199,163017200.2478011
2018-01-12,DXG,14000,11415.190845138592,159812671.8319403
2018-01-12,PPC,15100,9626.876613743321,145365836.86752415
2018-01-12,BID,9900,14862.225353614449,147136031.00078306
2018-01-15,VIC,6500,32167.113121198257,209086235.28778866
2018-01-15,MSN,2900,75113.17639531166,217828211.54640383
2018-01-15,VGC,8800,18065.28241498463,158974485.25186476
2018-01-15,PDR,15600,10449.820528705199,163017200.2478011
2018-01-15,DXG,14000,12195.110716545576,170731550.03163806
2018-01-15,PPC,15100,9521.086760845043,143768410.08876014
2018-01-15,BID,9900,14889.495491877962,147406005.36959183
2018-01-16,VIC,6500,31724.446426869843,206208901.77465397
2018-01-16,MSN,2900,74789.41270395256,216889296.84146243
2018-01-16,VGC,8800,18065.28241498463,158974485.25186476
2018-01-16,PDR,15600,10206.801446642288,159226102.5676197
2018-01-16,DXG,14000,12289.646458534302,172055050.41948023
2018-01-16,PPC,15100,9521.086760845043,143768410.08876014
2018-01-16,BID,9900,15107.656597986064,149565800.32006204
2018-01-17,VIC,6500,30986.66860298915,201413345.91942948
2018-01-17,MSN,2900,73008.7124014775,211725265.96428475
2018-01-17,VGC,8800,17241.01097399674,151720896.5711713
2018-01-17,PDR,15600,10206.801446642288,159226102.5676197
2018-01-17,DXG,14000,11816.967748590674,165437548.48026943
2018-01-17,PPC,15100,9415.296907946764,142170983.30999613
2018-01-17,BID,9900,14725.874662296885,145786159.15673915
2018-01-18,VIC,6500,31134.22416776529,202372457.09047437
2018-01-18,MSN,2900,74465.64901259345,215950382.136521
2018-01-18,PDR,15600,10071.790845496225,157119937.1897411
2018-01-18,DXG,14000,12289.646458534302,172055050.41948023
2018-01-18,PPC,15100,9351.822996207797,141212527.24273774
2018-01-18,BID,9900,14780.414938823911,146326107.89435673
2018-01-19,VIC,6500,30986.66860298915,201413345.91942948
2018-01-19,MSN,2900,70823.30748480356,205387591.70593032
2018-01-19,PDR,15600,10098.792965725437,157541170.2653168
2018-01-19,DXG,14000,12998.664523449743,181981303.3282964
2018-01-19,PPC,15100,9309.507055048485,140573556.53123212
2018-01-19,BID,9900,14671.33438576986,145246210.41912162
2018-01-22,VIC,6500,31355.557514929496,203811123.84704173
2018-01-22,MSN,2900,74870.35362679233,217124025.51769778
2018-01-22,PDR,15600,10085.291905610831,157330553.72752896
2018-01-22,DXG,14000,13093.200265438467,183304803.71613854
2018-01-22,PPC,15100,9013.295466933307,136100761.55069292
2018-01-22,BID,9900,15516.708671938755,153615415.85219368
2018-01-22,HPG,13800,12032.556752782657,166049283.18840066
2018-01-23,VIC,6500,18518.22337940542,120368451.96613522
2018-01-23,MSN,2900,40875.16603408663,118537981.49885122
2018-01-23,PDR,15600,7884.619106930021,123000058.06810834
2018-01-23,DXG,14000,10398.931618759794,145585042.6626371
2018-01-23,PPC,15100,9690.350525482287,146324292.93478253
2018-01-23,BID,9900,14725.874662296885,145786159.15673915
2018-01-23,HPG,13800,11256.87306274478,155344848.26587796
2018-01-24,VIC,6500,18518.22337940542,120368451.96613522
2018-01-24,MSN,2900,40875.16603408663,118537981.49885122
2018-01-24,PDR,15600,7884.619106930021,123000058.06810834
2018-01-24,DXG,14000,10398.931618759794,145585042.6626371
2018-01-24,PPC,15100,9690.350525482287,146324292.93478253
2018-01-24,BID,9900,14725.874662296885,145786159.15673915
2018-01-24,HPG,13800,11256.87306274478,155344848.26587796
2018-01-25,VIC,6500,31392.44640612353,204050901.63980293
2018-01-25,MSN,2900,78674.57700026178,228156273.30075917
2018-01-25,PDR,15600,10314.809927559138,160911034.86992255
2018-01-25,DXG,14000,13707.682588365182,191907556.23711255
2018-01-25,PPC,15100,8844.03170229606,133544878.70467052
2018-01-25,BID,9900,16580.244064215753,164144416.23573595
2018-01-25,HPG,13800,11635.255350568135,160566523.83784026
2018-01-26,VIC,6500,31540.00197089967,205010012.81084785
2018-01-26,MSN,2900,78917.3997687811,228860459.3294652
2018-01-26,PDR,15600,10463.321588819805,163227816.78558895
2018-01-26,DXG,14000,13565.878975382095,189922305.6553493
2018-01-26,BID,9900,17725.589871283286,175483339.72570452
2018-01-26,HPG,13800,12089.314095956159,166832534.524195
2018-01-26,DPM,16700,7793.255845222016,130147372.61520767
2018-01-29,VIC,6500,31540.00197089967,205010012.81084785
2018-01-29,MSN,2900,76489.17208358785,221818599.04240477
2018-01-29,PDR,15600,10463.321588819805,163227816.78558895
2018-01-29,DXG,14000,13471.343233393369,188598805.26750717
2018-01-29,BID,9900,18870.935678350823,186822263.21567315
2018-01-29,HPG,13800,11635.255350568135,160566523.83784026
2018-01-29,DPM,16700,7915.025467803611,132180925.3123203
2018-01-30,VIC,6500,31355.557514929496,203811123.84704173
2018-01-30,MSN,2900,73494.35793851616,213133638.02169687
2018-01-30,PDR,15600,10530.826889392836,164280899.47452825
2018-01-30,DXG,14000,14393.066717783442,201502934.0489682
2018-01-30,BID,9900,19634.49954972918,194381545.54231888
2018-01-30,HPG,13800,11597.4171217858,160044356.28064403
2018-01-30,DPM,16700,7945.467873449009,132689313.48659845
2018-01-31,VIC,6500,31724.446426869843,206208901.77465397
2018-01-31,MSN,2900,74546.58993543324,216185110.8127564
2018-01-31,PDR,15600,10652.336430424291,166176448.31461895
2018-01-31,DXG,14000,14416.700653280623,201833809.1459287
2018-01-31,BID,9900,18652.77457224272,184662468.26520294
2018-01-31,HPG,13800,11786.608265697476,162655194.06662518
2018-01-31,DPM,16700,7427.946977477234,124046714.52386981
2018-02-01,VIC,6500,31945.77977403405,207647568.53122133
2018-02-01,MSN,2900,74546.58993543324,216185110.8127564
2018-02-01,PDR,15600,10449.820528705199,163017200.2478011
2018-02-01,DXG,14000,13944.021943336997,195216307.20671794
2018-02-01,BID,9900,18380.073189607592,181962724.57711515
2018-02-01,HPG,13800,11540.659778612297,159261104.9448497
2018-02-01,DPM,16700,7290.956152072941,121758967.73961812
2018-02-02,VIC,6500,32167.113121198257,209086235.28778866
2018-02-02,MSN,2900,73656.2397841957,213603095.37416753
2018-02-02,PDR,15600,10449.820528705199,163017200.2478011
2018-02-02,DXG,14000,14062.191620822903,196870682.69152063
2018-02-02,BID,9900,18380.073189607592,181962724.57711515
2018-02-02,HPG,13800,11559.578893003463,159522188.7234478
2018-02-02,DPM,16700,7580.159005704227,126588655.39526059
2018-02-05,VIC,6500,29916.890758362144,194459789.92935392
2018-02-05,MSN,2900,68556.96164528985,198815188.77134055
2018-02-05,PDR,15600,9909.77812412095,154592538.73628682
2018-02-05,DXG,14000,13093.200265438467,183304803.71613854
2018-02-05,BID,9900,17098.376691222493,169273929.24310267
2018-02-05,HPG,13800,10783.895202965588,148817753.8009251
2018-02-05,DPM,16700,7123.522921023249,118962832.78108826
2018-02-06,VIC,6500,29916.890758362144,194459789.92935392
2018-02-06,MSN,2900,69609.19364220693,201866661.56240007
2018-02-06,PDR,15600,9221.224058276035,143851095.30910614
2018-02-06,DXG,14000,12620.52155549484,176687301.77692777
2018-02-06,BID,9900,15925.760745891446,157665031.38432533
2018-02-06,HPG,13800,10973.086346877266,151428591.58690628
2018-02-06,DPM,16700,7123.522921023249,118962832.78108826
2018-02-07,VIC,6500,29880.001867168106,194220012.1365927
2018-02-07,MSN,2900,67180.96595701366,194824801.2753396
2018-02-07,PDR,15600,9450.74208022434,147431576.4514997
2018-02-07,DXG,14000,13235.003878421556,185290054.29790178
2018-02-07,BID,9900,17016.566276431957,168464006.13667637
2018-02-08,VIC,6500,29142.224043287413,189424456.2813682
2018-02-08,MSN,2900,68799.78441380918,199519374.8000466
2018-02-08,PDR,15600,9423.739959995128,147010343.375924
2018-02-08,DXG,14000,13471.343233393369,188598805.26750717
2018-02-08,BID,9900,17561.96904170221,173863493.5128519
2018-02-09,VIC,6500,28847.112913735134,187506233.93927836
2018-02-09,MSN,2900,66533.43857429546,192946971.86545685
2018-02-09,PDR,15600,9342.73359930749,145746644.14919686
2018-02-09,DXG,14000,13329.539620410282,186613554.68574396
2018-02-09,BID,9900,17616.509318229237,174403442.25046945
2018-03-26,VHC,7500,20905.49372601917,156791202.94514376
2018-03-27,VHC,7500,20971.54583889759,157286593.79173192
2018-03-27,MSN,1700,88225.60589535529,149983530.022104
2018-03-27,VIC,3500,41684.447049259215,145895564.67240724
2018-03-27,VJC,800,179820.0,143856000.0
2018-03-28,VHC,7500,21400.8845726073,160506634.29455477
2018-03-28,MSN,1700,89358.77881511215,151909923.98569065
2018-03-28,VIC,3500,42237.780417169735,147832231.46009406
2018-03-28,VJC,800,182250.0,145800000.0
2018-03-29,VHC,7500,22325.61415290515,167442106.14678863
2018-03-29,MSN,1700,88630.31050955417,150671527.86624208
2018-03-29,VIC,3500,42422.22487313991,148477787.05598968
2018-03-29,VJC,800,179820.0,143856000.0
2018-03-30,VHC,7500,23118.23950744616,173386796.3058462
2018-03-30,MSN,1700,91867.94742314519,156175510.61934683
2018-03-30,VIC,3500,43233.78047940867,151318231.67793036
2018-03-30,VJC,800,181359.0,145087200.0
2018-04-02,VHC,7500,22556.79654797961,169175974.1098471
2018-04-02,MSN,1700,92758.29757438273,157689105.87645063
2018-04-02,VIC,3500,45373.33616866268,158806676.5903194
2018-04-02,VJC,800,184761.0,147808800.0
2018-04-03,VHC,7500,22953.109225250115,172148319.18937585
2018-04-03,MSN,1700,91463.2428089463,155487512.7752087
2018-04-03,VIC,3500,45115.11393030444,157902898.75606555
2018-04-03,VJC,800,182250.0,145800000.0
2018-04-03,HCM,11600,13756.434653984685,159574641.98622236
2018-04-04,VHC,7500,23382.44795895983,175368359.69219872
2018-04-04,MSN,1700,89035.01512375305,151359525.7103802
2018-04-04,VIC,3500,47033.33627239424,164616676.95337984
2018-04-04,VJC,800,179010.0,143208000.0
2018-04-04,HCM,11600,13710.32369983725,159039754.9181121
2018-04-04,PAN,3500,43771.441647597196,153200045.76659018
2018-04-04,SSI,12000,12803.28221784486,153639386.61413833
2018-04-04,VND,27100,5665.190177657132,153526653.8145083
2018-04-05,VHC,7500,24175.07331350084,181313049.8512563
2018-04-05,MSN,1700,88630.31050955417,150671527.86624208
2018-04-05,VIC,3500,48324.44746418546,169135566.1246491
2018-04-05,VJC,800,176580.0,141264000.0
2018-04-05,HCM,11600,13894.767516426988,161179303.19055307
2018-04-05,PAN,3500,43771.441647597196,153200045.76659018
2018-04-05,SSI,12000,12803.28221784486,153639386.61413833
2018-04-05,VND,27100,5720.192024042152,155017203.85154232
2018-04-06,VHC,7500,23877.838805547963,179083791.04160973
2018-04-06,MSN,1700,86444.90559288023,146956339.5078964
2018-04-06,VIC,3500,48840.89194090194,170943121.7931568
2018-04-06,VJC,800,176580.0,141264000.0
2018-04-06,HCM,11600,13679.583063738959,158683163.53937194
2018-04-06,PAN,3500,44136.20366132717,154476712.81464508
2018-04-06,SSI,12000,12803.28221784486,153639386.61413833
2018-04-06,VND,27100,5967.700332774745,161724679.0181956
2018-04-09,VHC,7500,22953.109225250115,172148319.18937585
2018-04-09,MSN,1700,86606.78743855978,147231538.64555162
2018-04-09,VIC,3500,49763.11422075281,174170899.77263483
2018-04-09,VJC,800,176580.0,141264000.0
2018-04-09,HCM,11600,14140.692605213308,164032034.22047436
2018-04-09,PAN,3500,41522.07589626234,145327265.6369182
2018-04-09,SSI,12000,13536.644445119982,162439733.34143978
2018-04-09,VND,27100,6233.542590302346,168929004.1971936
2018-04-10,VHC,7500,22127.457814269896,165955933.60702422
2018-04-10,VIC,3500,48324.44746418546,169135566.1246491
2018-04-10,VJC,800,175770.0,140616000.0
2018-04-10,HCM,11600,13833.286244230409,160466120.43307275
2018-04-10,SSI,12000,13292.190369361608,159506284.43233928
2018-04-10,VND,27100,6169.3737695198215,167190029.15398717
2018-04-11,VHC,7500,22920.083168810906,171900623.7660818
2018-04-11,VIC,3500,46480.00290448372,162680010.165693
2018-04-11,VJC,800,172530.0,138024000.0
2018-04-11,HCM,11600,13018.659387625728,151016448.89645845
2018-04-11,SSI,12000,12772.725458375064,153272705.50050077
2018-04-11,VND,27100,6013.535204762263,162966804.04905733
2018-04-11,DGW,31200,5155.105455983644,160839290.2266897
2018-04-12,VHC,7500,23613.630354034292,177102227.6552572
2018-04-12,VIC,3500,46848.89181642407,163971121.35748425
2018-04-12,HCM,11600,13034.029705674875,151194744.58582854
2018-04-12,SSI,12000,12833.838977314657,154006067.7277759
2018-04-12,VND,27100,6141.872846327311,166444754.13547012
2018-04-12,DGW,31200,5173.919709472635,161426294.93554622
2018-04-13,VHC,7500,23778.760636230338,178340704.77172753
2018-04-13,VIC,3500,47070.22516358828,164745788.07255897
2018-04-13,HCM,11600,12588.290482249671,146024169.59409618
2018-04-13,SSI,12000,12619.94166102608,151439299.93231297
2018-04-13,VND,27100,6086.870999942291,164954204.0984361
2018-04-13,DGW,31200,5173.919709472635,161426294.93554622
2018-04-16,VHC,7500,23151.26556388537,173634491.72914025
2018-04-16,VIC,3500,47476.00296672266,166166010.3835293
2018-04-16,HCM,11600,12449.957619807368,144419508.38976547
2018-04-16,SSI,12000,12650.498420495876,151805981.0459505
2018-04-16,VND,27100,6050.203102352277,163960504.0737467
2018-04-16,DGW,31200,5267.990976917592,164361318.47982886
2018-04-17,VHC,7500,24769.542329406602,185771567.47054952
2018-04-17,VIC,3500,47955.558552245115,167844454.9328579
2018-04-17,SSI,12000,12833.838977314657,154006067.7277759
2018-04-17,VND,27100,6068.537051147284,164457354.0860914
2018-04-17,DGW,31200,5305.619483895575,165535327.89754194
2018-04-18,VHC,7500,24835.59444228502,186266958.31713763
2018-04-18,VIC,3500,47918.66966105108,167715343.81367877
