c_yoy,a_cagr,n_proximity,hard_stop,slots,entry_option,CAGR,Sharpe_rf3,MaxDD,MaxDD_duration_days,hit_rate,turnover,total_cost_drag_pct,num_trades,avg_hold_days,sanity_flag,error
0.15,0.1,0.1,0.07,10,A,0.016176594818142043,-0.10331033552375998,-0.16879763658557279,383,0.5135135135135135,4.582703096646088,4.690457825316,37,38.32432432432432,OK,
0.15,0.1,0.1,0.07,10,C,0.018398165804862643,-0.07458426605800576,-0.19657005905299932,382,0.4126984126984127,7.920635800156674,8.05821582139427,63,31.857142857142858,OK,
0.15,0.1,0.1,0.08,5,A,0.01792485528154608,-0.0988336408253856,-0.15852217164260282,383,0.5161290322580645,3.818111792286508,3.917563261145344,31,40.96774193548387,OK,
0.15,0.1,0.1,0.08,5,C,0.015882998235871915,-0.08987920785093872,-0.19823456669851472,382,0.425531914893617,5.92192699244092,6.017961296851711,47,32.765957446808514,OK,
0.15,0.1,0.1,0.08,8,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.1,0.08,8,C,0.019493963816765048,-0.05753975680000199,-0.23071148798895785,382,0.42857142857142855,7.8837455793214355,8.018025052486172,63,32.55555555555556,OK,
0.15,0.1,0.1,0.1,8,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.1,0.1,8,C,0.015090312055691113,-0.08133224767312532,-0.23048265099267648,382,0.43548387096774194,7.746220016556579,7.813455885084891,62,33.11290322580645,OK,
0.15,0.1,0.1,0.1,10,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.1,0.1,10,C,0.015090312055691113,-0.08133224767312532,-0.23048265099267648,382,0.43548387096774194,7.746220016556579,7.813455885084891,62,33.11290322580645,OK,
0.15,0.1,0.1,0.08,10,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.1,0.08,10,C,0.021405492851656716,-0.047246839879966515,-0.229886426917637,382,0.4444444444444444,7.89483776021575,8.057649851596512,63,32.63492063492063,OK,
0.15,0.1,0.1,0.1,5,A,0.013128680306069063,-0.13630949017515084,-0.159327491468858,383,0.5161290322580645,3.8147357744696944,3.887326690383119,31,41.61290322580645,OK,
0.15,0.1,0.1,0.1,5,C,0.0172557022701878,-0.08124912586594014,-0.19791324563140117,382,0.43478260869565216,5.748133079668384,5.831736631203919,46,33.47826086956522,OK,
0.15,0.1,0.15,0.06,5,A,0.01938728086271002,-0.08643384398559055,-0.15920105486210587,383,0.53125,3.9459517662757753,4.060031710574878,32,39.25,OK,
0.15,0.1,0.15,0.06,5,C,0.01322290603855425,-0.12825138221500856,-0.1638453527819653,393,0.39285714285714285,7.149083717415895,7.2886447596429464,56,28.767857142857142,OK,
0.15,0.1,0.15,0.06,8,A,0.016903430999615,-0.09839413172027983,-0.16826413277298313,383,0.5135135135135135,4.593807586117089,4.710051567404389,37,37.027027027027025,OK,
0.15,0.1,0.15,0.06,8,C,0.009657795543485781,-0.13112844390368228,-0.19612160789894723,393,0.36486486486486486,9.333344299537375,9.426391351504163,74,28.35135135135135,OK,
0.15,0.1,0.15,0.07,8,A,0.016176594818142043,-0.10331033552375998,-0.16879763658557279,383,0.5135135135135135,4.582703096646088,4.690457825316,37,38.32432432432432,OK,
0.15,0.1,0.15,0.07,8,C,0.006085719973683235,-0.15317977805765778,-0.19682463322068194,393,0.3611111111111111,9.040772523636095,9.061322860518754,72,29.90277777777778,OK,
0.15,0.1,0.15,0.07,10,A,0.016176594818142043,-0.10331033552375998,-0.16879763658557279,383,0.5135135135135135,4.582703096646088,4.690457825316,37,38.32432432432432,OK,
0.15,0.1,0.15,0.07,10,C,0.008128281522456815,-0.14001968861199796,-0.19701673331681607,393,0.375,9.057392346603221,9.11246913119745,72,29.944444444444443,OK,
0.15,0.1,0.15,0.1,8,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.15,0.1,8,C,0.0037174132658481795,-0.14327922191511525,-0.23036381825834426,393,0.38571428571428573,8.73936278340356,8.699805869110754,70,31.3,OK,
0.15,0.1,0.15,0.1,10,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.15,0.1,10,C,0.0037174132658481795,-0.14327922191511525,-0.23036381825834426,393,0.38571428571428573,8.73936278340356,8.699805869110754,70,31.3,OK,
0.15,0.1,0.15,0.08,10,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.15,0.08,10,C,0.00836658272561075,-0.11847832233673967,-0.23049454927664215,393,0.38571428571428573,8.79890935143575,8.836303498785567,70,31.185714285714287,OK,
0.15,0.1,0.15,0.1,5,A,0.013128680306069063,-0.13630949017515084,-0.159327491468858,383,0.5161290322580645,3.8147357744696944,3.887326690383119,31,41.61290322580645,OK,
0.15,0.1,0.15,0.1,5,C,0.013149137970249525,-0.10703043681776798,-0.19798338473140192,393,0.4230769230769231,6.576185307311635,6.666417191765841,52,31.923076923076923,OK,
0.15,0.1,0.15,0.08,5,A,0.01792485528154608,-0.0988336408253856,-0.15852217164260282,383,0.5161290322580645,3.818111792286508,3.917563261145344,31,40.96774193548387,OK,
0.15,0.1,0.15,0.08,5,C,0.012041927557519427,-0.11387597588692107,-0.1983639532583237,393,0.41509433962264153,6.7317032948952935,6.837754474317159,53,31.32075471698113,OK,
0.15,0.1,0.15,0.08,8,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.15,0.08,8,C,0.00836658272561075,-0.11847832233673967,-0.23049454927664215,393,0.38571428571428573,8.79890935143575,8.836303498785567,70,31.185714285714287,OK,
0.15,0.1,0.2,0.06,5,A,0.01938728086271002,-0.08643384398559055,-0.15920105486210587,383,0.53125,3.9459517662757753,4.060031710574878,32,39.25,OK,
0.15,0.1,0.2,0.06,5,C,0.015709024377811298,-0.10860200128317574,-0.16355826775585416,383,0.42857142857142855,8.039322268758795,8.2291533230838,63,28.476190476190474,OK,
0.15,0.1,0.2,0.06,8,A,0.016903430999615,-0.09839413172027983,-0.16826413277298313,383,0.5135135135135135,4.593807586117089,4.710051567404389,37,37.027027027027025,OK,
0.15,0.1,0.2,0.06,8,C,0.009442273418561076,-0.13010346895345443,-0.19703061054777618,383,0.3855421686746988,10.502815007980644,10.643220435574444,83,27.987951807228917,OK,
0.15,0.1,0.2,0.06,10,A,0.016903430999615,-0.09839413172027983,-0.16826413277298313,383,0.5135135135135135,4.593807586117089,4.710051567404389,37,37.027027027027025,OK,
0.15,0.1,0.2,0.06,10,C,0.011487591463753999,-0.11753212379664563,-0.19647147407184587,383,0.39759036144578314,10.513108395279206,10.6941012005384,83,28.02409638554217,OK,
0.15,0.1,0.2,0.07,5,A,0.018015702242319964,-0.09815943632164499,-0.15852217164260282,383,0.5161290322580645,3.817891063570767,3.9175654644178715,31,40.87096774193548,OK,
0.15,0.1,0.2,0.07,5,C,0.012141070944265753,-0.13559912491905116,-0.1634588765247773,383,0.4262295081967213,7.765255082008688,7.891931867832939,61,29.60655737704918,OK,
0.15,0.1,0.2,0.08,5,A,0.01792485528154608,-0.0988336408253856,-0.15852217164260282,383,0.5161290322580645,3.818111792286508,3.917563261145344,31,40.96774193548387,OK,
0.15,0.1,0.2,0.08,5,C,0.013918631182894492,-0.10159288723742445,-0.1980369948457647,383,0.45,7.61826513065182,7.749869082426297,60,30.733333333333334,OK,
0.15,0.1,0.2,0.08,8,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.2,0.08,8,C,0.00742294311821845,-0.12263082469901954,-0.23007901794416943,383,0.4050632911392405,9.963812013546274,10.015144573357523,79,30.468354430379748,OK,
0.15,0.1,0.15,0.06,10,A,0.016903430999615,-0.09839413172027983,-0.16826413277298313,383,0.5135135135135135,4.593807586117089,4.710051567404389,37,37.027027027027025,OK,
0.15,0.1,0.15,0.06,10,C,0.011773437179612545,-0.1172281776346652,-0.19659712177153021,393,0.3783783783783784,9.344581883397026,9.473070294121072,74,28.41891891891892,OK,
0.15,0.1,0.15,0.07,5,A,0.018015702242319964,-0.09815943632164499,-0.15852217164260282,383,0.5161290322580645,3.817891063570767,3.9175654644178715,31,40.87096774193548,OK,
0.15,0.1,0.15,0.07,5,C,0.010186319255000464,-0.15157849858982034,-0.16354745955782743,393,0.3888888888888889,6.873307420595254,6.9743779812847935,54,30.037037037037038,OK,
0.15,0.1,0.2,0.07,8,A,0.016176594818142043,-0.10331033552375998,-0.16879763658557279,383,0.5135135135135135,4.582703096646088,4.690457825316,37,38.32432432432432,OK,
0.15,0.1,0.2,0.07,8,C,0.00528648913932761,-0.15655521592896296,-0.1963213411131014,383,0.38271604938271603,10.197645946824322,10.23275862887064,81,29.320987654320987,OK,
0.15,0.1,0.2,0.07,10,A,0.016176594818142043,-0.10331033552375998,-0.16879763658557279,383,0.5135135135135135,4.582703096646088,4.690457825316,37,38.32432432432432,OK,
0.15,0.1,0.2,0.07,10,C,0.007303900555578391,-0.14333332450938166,-0.19693145364152076,383,0.3950617283950617,10.225654584606518,10.29842657364228,81,29.382716049382715,OK,
0.15,0.1,0.2,0.08,10,A,0.016086614187445614,-0.10392313310057291,-0.16879763658557279,383,0.5135135135135135,4.58296427959644,4.690455658764681,37,38.4054054054054,OK,
0.15,0.1,0.2,0.08,10,C,0.00742294311821845,-0.12263082469901954,-0.23007901794416943,383,0.4050632911392405,9.963812013546274,10.015144573357523,79,30.468354430379748,OK,
0.15,0.1,0.2,0.1,5,A,0.013128680306069063,-0.13630949017515084,-0.159327491468858,383,0.5161290322580645,3.8147357744696944,3.887326690383119,31,41.61290322580645,OK,
0.15,0.1,0.2,0.1,5,C,0.015108567932727857,-0.09404549148046486,-0.19800184478778254,383,0.4576271186440678,7.461829592478769,7.576604948779817,59,31.25423728813559,OK,
0.15,0.1,0.2,0.1,8,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.2,0.1,8,C,0.005705659427118537,-0.13119317791130314,-0.23018474206976453,383,0.4177215189873418,9.941515558632549,9.95216277645004,79,30.49367088607595,OK,
0.15,0.1,0.2,0.1,10,A,0.011034443716856357,-0.14093272859838152,-0.168310663634147,383,0.5135135135135135,4.5832120121126705,4.657289473376461,37,38.945945945945944,OK,
0.15,0.1,0.2,0.1,10,C,0.005705659427118537,-0.13119317791130314,-0.23018474206976453,383,0.4177215189873418,9.941515558632549,9.95216277645004,79,30.49367088607595,OK,
0.15,0.15,0.05,0.06,10,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.05,0.06,10,C,0.010917727285551626,-0.13087963566487942,-0.1832991534926451,363,0.4166666666666667,5.907404812102915,5.939574684907675,48,32.645833333333336,OK,
0.15,0.15,0.05,0.07,5,A,0.019727964515216856,-0.08403117846079718,-0.1589738068196258,363,0.5172413793103449,3.581032602077159,3.686134431433357,29,42.62068965517241,OK,
0.15,0.15,0.05,0.07,5,C,0.011769868970368913,-0.1422809283142155,-0.16907390025332103,363,0.42105263157894735,4.6946387474419105,4.738226516651041,38,35.10526315789474,OK,
0.15,0.15,0.05,0.06,5,A,0.020795047202875283,-0.07528707197561568,-0.15880914980127858,363,0.5333333333333333,3.7096603651408864,3.827578017219158,30,40.833333333333336,OK,
0.15,0.15,0.05,0.06,5,C,0.012963954126458566,-0.1329683809955856,-0.16911260541547338,363,0.425,4.945029280657862,4.997330342955967,40,33.125,OK,
0.15,0.15,0.05,0.06,8,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.05,0.06,8,C,0.010917727285551626,-0.13087963566487942,-0.1832991534926451,363,0.4166666666666667,5.907404812102915,5.939574684907675,48,32.645833333333336,OK,
0.15,0.15,0.05,0.07,8,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.05,0.07,8,C,0.009559779677035474,-0.13982458698269787,-0.18328582204287933,363,0.425531914893617,5.790510036297037,5.811491560752054,47,33.93617021276596,OK,
0.15,0.15,0.05,0.07,10,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.05,0.07,10,C,0.009559779677035474,-0.13982458698269787,-0.18328582204287933,363,0.425531914893617,5.790510036297037,5.811491560752054,47,33.93617021276596,OK,
0.15,0.15,0.05,0.08,5,A,0.019637725812621687,-0.08471059497058923,-0.1589738068196258,363,0.5172413793103449,3.581238988527826,3.686132228160829,29,42.724137931034484,OK,
0.15,0.15,0.05,0.08,5,C,0.011179969928289735,-0.14617335452672936,-0.16958928078887808,363,0.4473684210526316,4.69308904881916,4.729286244977286,38,35.73684210526316,OK,
0.15,0.15,0.05,0.08,8,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.05,0.08,8,C,0.009200439354474232,-0.14210003593120696,-0.18332554135673118,363,0.44680851063829785,5.788298696048425,5.805029361492932,47,34.46808510638298,OK,
0.15,0.15,0.1,0.06,5,A,0.020795047202875283,-0.07528707197561568,-0.15880914980127858,363,0.5333333333333333,3.7096603651408864,3.827578017219158,30,40.833333333333336,OK,
0.15,0.15,0.1,0.06,5,C,0.020121733076880588,-0.07629955731910258,-0.16311423446440837,378,0.44680851063829785,5.991420570280087,6.199334215435768,47,31.319148936170212,OK,
0.15,0.15,0.1,0.06,8,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.1,0.06,8,C,0.021545582626726345,-0.05434904730465604,-0.1970527347516297,378,0.4262295081967213,7.6731825299989245,7.911206741007976,61,31.42622950819672,OK,
0.15,0.15,0.05,0.1,8,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.05,0.1,8,C,0.002795587885891848,-0.1847125376823104,-0.1827579316666297,363,0.4375,5.829762633523096,5.7794533982399585,48,34.729166666666664,OK,
0.15,0.15,0.05,0.1,10,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.05,0.1,10,C,0.002795587885891848,-0.1847125376823104,-0.1827579316666297,363,0.4375,5.829762633523096,5.7794533982399585,48,34.729166666666664,OK,
0.15,0.15,0.1,0.08,10,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.1,0.08,10,C,0.01837067505352974,-0.06377707513222602,-0.23026460835566903,378,0.4406779661016949,7.390227818339725,7.5650293182394295,59,33.728813559322035,OK,
0.15,0.15,0.1,0.1,5,A,0.014561787967842577,-0.1254679142433602,-0.15868648398442634,363,0.5172413793103449,3.5701702876849652,3.6483137507461336,29,43.41379310344828,OK,
0.15,0.15,0.1,0.1,5,C,0.019517725447116607,-0.06677334730376616,-0.19844568737586504,378,0.46511627906976744,5.419484737786031,5.572554607294206,43,34.93023255813954,OK,
0.15,0.15,0.05,0.08,10,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.05,0.08,10,C,0.009200439354474232,-0.14210003593120696,-0.18332554135673118,363,0.44680851063829785,5.788298696048425,5.805029361492932,47,34.46808510638298,OK,
0.15,0.15,0.05,0.1,5,A,0.014561787967842577,-0.1254679142433602,-0.15868648398442634,363,0.5172413793103449,3.5701702876849652,3.6483137507461336,29,43.41379310344828,OK,
0.15,0.15,0.05,0.1,5,C,0.006039488473602805,-0.18489724182389825,-0.16951115467598368,363,0.4473684210526316,4.680344901024747,4.673612717997427,38,35.94736842105263,OK,
0.15,0.15,0.1,0.06,10,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.1,0.06,10,C,0.021545582626726345,-0.05434904730465604,-0.1970527347516297,378,0.4262295081967213,7.6731825299989245,7.911206741007976,61,31.42622950819672,OK,
0.15,0.15,0.1,0.07,5,A,0.019727964515216856,-0.08403117846079718,-0.1589738068196258,363,0.5172413793103449,3.581032602077159,3.686134431433357,29,42.62068965517241,OK,
0.15,0.15,0.1,0.07,5,C,0.01648800536048567,-0.10402338160630348,-0.1638342931439313,378,0.4222222222222222,5.71357536236077,5.88010462122412,45,32.53333333333333,OK,
0.15,0.15,0.1,0.1,8,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.1,0.1,8,C,0.010567501297915616,-0.10622020987415216,-0.23010280368332645,378,0.43103448275862066,7.223022855892473,7.2884086516755,58,33.672413793103445,OK,
0.15,0.15,0.1,0.1,10,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.1,0.1,10,C,0.010567501297915616,-0.10622020987415216,-0.23010280368332645,378,0.43103448275862066,7.223022855892473,7.2884086516755,58,33.672413793103445,OK,
0.15,0.15,0.1,0.07,8,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.1,0.07,8,C,0.0186854151710385,-0.07261098874169791,-0.19650054379283727,378,0.43333333333333335,7.541782833259293,7.740374512369012,60,32.36666666666667,OK,
0.15,0.15,0.1,0.07,10,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.1,0.07,10,C,0.0186854151710385,-0.07261098874169791,-0.19650054379283727,378,0.43333333333333335,7.541782833259293,7.740374512369012,60,32.36666666666667,OK,
0.15,0.15,0.1,0.08,5,A,0.019637725812621687,-0.08471059497058923,-0.1589738068196258,363,0.5172413793103449,3.581238988527826,3.686132228160829,29,42.724137931034484,OK,
0.15,0.15,0.1,0.08,5,C,0.018157472440978983,-0.07568357365511742,-0.19790271529329087,378,0.45454545454545453,5.5666031259992215,5.732822837786689,44,34.13636363636363,OK,
0.15,0.15,0.1,0.08,8,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.1,0.08,8,C,0.01837067505352974,-0.06377707513222602,-0.23026460835566903,378,0.4406779661016949,7.390227818339725,7.5650293182394295,59,33.728813559322035,OK,
0.15,0.15,0.15,0.06,10,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.15,0.06,10,C,0.015892415877738264,-0.09067459326967146,-0.19649728078476678,392,0.4,8.938671607483155,9.228585468592726,70,29.314285714285713,OK,
0.15,0.15,0.15,0.07,5,A,0.019727964515216856,-0.08403117846079718,-0.1589738068196258,363,0.5172413793103449,3.581032602077159,3.686134431433357,29,42.62068965517241,OK,
0.15,0.15,0.15,0.07,5,C,0.010337386093682621,-0.15092788004744218,-0.16357557805250275,392,0.38461538461538464,6.6186290224008335,6.779554786432838,52,30.423076923076923,OK,
0.15,0.15,0.15,0.06,5,A,0.020795047202875283,-0.07528707197561568,-0.15880914980127858,363,0.5333333333333333,3.7096603651408864,3.827578017219158,30,40.833333333333336,OK,
0.15,0.15,0.15,0.06,5,C,0.012929676231269172,-0.13141761365267882,-0.16315848772928246,392,0.3888888888888889,6.891048872760181,7.08302967836449,54,29.11111111111111,OK,
0.15,0.15,0.15,0.06,8,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.15,0.06,8,C,0.015892415877738264,-0.09067459326967146,-0.19649728078476678,392,0.4,8.938671607483155,9.228585468592726,70,29.314285714285713,OK,
0.15,0.15,0.15,0.07,8,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.15,0.07,8,C,0.01267092232811362,-0.11084799539673348,-0.19692597003381695,392,0.39705882352941174,8.6465871506655,8.868723243604954,68,30.941176470588236,OK,
0.15,0.15,0.15,0.07,10,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.15,0.07,10,C,0.01267092232811362,-0.11084799539673348,-0.19692597003381695,392,0.39705882352941174,8.6465871506655,8.868723243604954,68,30.941176470588236,OK,
0.15,0.15,0.15,0.08,10,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.15,0.08,10,C,0.014441475995475184,-0.08505468357488245,-0.23066037332375267,392,0.417910447761194,8.49782279366536,8.723717593903208,67,31.970149253731343,OK,
0.15,0.15,0.15,0.1,5,A,0.014561787967842577,-0.1254679142433602,-0.15868648398442634,363,0.5172413793103449,3.5701702876849652,3.6483137507461336,29,43.41379310344828,OK,
0.15,0.15,0.15,0.1,5,C,0.01339969417602127,-0.10548593107126614,-0.19829152350190918,392,0.42,6.328799157475875,6.476721472636422,50,32.4,OK,
0.15,0.15,0.15,0.08,5,A,0.019637725812621687,-0.08471059497058923,-0.1589738068196258,363,0.5172413793103449,3.581238988527826,3.686132228160829,29,42.724137931034484,OK,
0.15,0.15,0.15,0.08,5,C,0.012167591640124709,-0.11327166266237397,-0.19846368063882686,392,0.4117647058823529,6.475384083160715,6.639015610974543,51,31.764705882352942,OK,
0.15,0.15,0.15,0.08,8,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.15,0.08,8,C,0.014441475995475184,-0.08505468357488245,-0.23066037332375267,392,0.417910447761194,8.49782279366536,8.723717593903208,67,31.970149253731343,OK,
0.15,0.15,0.2,0.06,5,A,0.020795047202875283,-0.07528707197561568,-0.15880914980127858,363,0.5333333333333333,3.7096603651408864,3.827578017219158,30,40.833333333333336,OK,
0.15,0.15,0.2,0.06,5,C,0.017366428002002054,-0.09648106278516093,-0.1632396472815299,378,0.43103448275862066,7.440408018133689,7.734193135668399,58,29.43103448275862,OK,
0.15,0.15,0.2,0.06,8,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.2,0.06,8,C,0.01691155625008034,-0.08293740191505419,-0.1965971605872906,378,0.40789473684210525,9.760022592316043,10.16911144557827,76,29.210526315789473,OK,
0.15,0.15,0.15,0.1,8,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.15,0.1,8,C,0.007023388091743188,-0.1250350808344102,-0.23066985955875022,392,0.39705882352941174,8.560953319904726,8.670216622326192,68,31.720588235294116,OK,
0.15,0.15,0.15,0.1,10,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.15,0.1,10,C,0.008945820060742182,-0.11498016205141542,-0.22988677090285617,392,0.4117647058823529,8.573810188935209,8.713348377257962,68,31.794117647058822,OK,
0.15,0.15,0.2,0.06,10,A,0.01867806673361061,-0.08488285607302945,-0.16886795319748293,363,0.5142857142857142,4.3569905875621275,4.481678180989047,35,38.25714285714286,OK,
0.15,0.15,0.2,0.06,10,C,0.01691155625008034,-0.08293740191505419,-0.1965971605872906,378,0.40789473684210525,9.760022592316043,10.16911144557827,76,29.210526315789473,OK,
0.15,0.15,0.2,0.07,5,A,0.019727964515216856,-0.08403117846079718,-0.1589738068196258,363,0.5172413793103449,3.581032602077159,3.686134431433357,29,42.62068965517241,OK,
0.15,0.15,0.2,0.07,5,C,0.014744385331850518,-0.11623043187238151,-0.16369344589730564,378,0.42857142857142855,7.142690040253968,7.398211832571274,56,30.660714285714285,OK,
0.15,0.15,0.2,0.08,5,A,0.019637725812621687,-0.08471059497058923,-0.1589738068196258,363,0.5172413793103449,3.581238988527826,3.686132228160829,29,42.724137931034484,OK,
0.15,0.15,0.2,0.08,5,C,0.01660285803546735,-0.08454140179995115,-0.19872197641243702,378,0.45454545454545453,7.027449283493595,7.285800138641681,55,31.90909090909091,OK,
0.15,0.15,0.2,0.08,8,A,0.017565592408335773,-0.09335829058868401,-0.16816745417213613,363,0.5142857142857142,4.346400464829297,4.461081507542358,35,39.714285714285715,OK,
0.15,0.15,0.2,0.08,8,C,0.01524326006704979,-0.08003722117808788,-0.230176840353077,378,0.4246575342465753,9.312270043374536,9.645487898206474,73,31.643835616438356,OK,
0.15,0.15,0.2,0.07,8,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.2,0.07,8,C,0.013587055251911728,-0.1034300373248511,-0.19719647461003878,378,0.40540540540540543,9.461235154446323,9.79205293728122,74,30.7027027027027,OK,
0.15,0.15,0.2,0.07,10,A,0.01765656759665757,-0.09273057414245454,-0.16816745417213613,363,0.5142857142857142,4.346149281746644,4.461083710814886,35,39.628571428571426,OK,
0.15,0.15,0.2,0.07,10,C,0.013587055251911728,-0.1034300373248511,-0.19719647461003878,378,0.40540540540540543,9.461235154446323,9.79205293728122,74,30.7027027027027,OK,
0.15,0.15,0.2,0.1,8,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.2,0.1,8,C,0.010377694543856952,-0.10590745660560102,-0.23018771498511018,378,0.4246575342465753,9.252989281384462,9.497652633298763,73,31.753424657534246,OK,
0.15,0.15,0.2,0.1,10,A,0.01270916400752875,-0.12849305421889556,-0.1686042383037451,363,0.5142857142857142,4.3397630098921125,4.423456632847872,35,40.285714285714285,OK,
0.15,0.15,0.2,0.1,10,C,0.010377694543856952,-0.10590745660560102,-0.23018771498511018,378,0.4246575342465753,9.252989281384462,9.497652633298763,73,31.753424657534246,OK,
